"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23117","Run-time exception validation test","","Fri Apr 04 08:15:50 UTC 2025","passed","Fri Apr 04 08:16:13 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","runtimeException"
"DrillDown is not available for InfoWidget.","26370","The DrillDown test","","Fri Apr 04 08:30:02 UTC 2025","passed","Fri Apr 04 08:30:28 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","drillDown"
"Sorting is not available for the Form widget","43900","Sorting test","","Fri Apr 04 08:21:33 UTC 2025","passed","Fri Apr 04 08:22:17 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"Sorting is not available for InfoWidget.","37422","Sorting test","","Fri Apr 04 08:37:44 UTC 2025","passed","Fri Apr 04 08:38:22 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"Info Widget is always read-only","20813","A test to check the field for ""Read-only""","","Fri Apr 04 08:33:29 UTC 2025","passed","Fri Apr 04 08:33:49 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readonly"
"Filtering is not available for the Form widget","22033","Filtering test","","Fri Apr 04 08:11:35 UTC 2025","passed","Fri Apr 04 08:11:57 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"The test sets the value, after which the method returns the full list of value-status","21788","Test to get all values with the status","","Fri Apr 04 08:20:02 UTC 2025","passed","Fri Apr 04 08:20:24 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","24282","A test to get the field color value in Hex format","","Fri Apr 04 08:35:45 UTC 2025","passed","Fri Apr 04 08:36:10 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","14922","Required Message validation test for one field","","Fri Apr 04 08:18:16 UTC 2025","passed","Fri Apr 04 08:18:31 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test checks for the disabled attribute","13523","A test to check the field for ""Read-only""","","Fri Apr 04 08:18:02 UTC 2025","passed","Fri Apr 04 08:18:16 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","19772","A test to get the field color value in Hex format","","Fri Apr 04 08:31:25 UTC 2025","passed","Fri Apr 04 08:31:45 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","18346","Confirmation Popup Validation Test","","Fri Apr 04 08:18:24 UTC 2025","passed","Fri Apr 04 08:18:42 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"","25278","The test for getting the value from the field","","Fri Apr 04 08:37:35 UTC 2025","passed","Fri Apr 04 08:38:00 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","read"
"Filtering is not available for InfoWidget.","17125","Filtering test","","Fri Apr 04 08:36:07 UTC 2025","passed","Fri Apr 04 08:36:24 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","25806","Run-time exception validation test","","Fri Apr 04 08:22:39 UTC 2025","passed","Fri Apr 04 08:23:04 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"The test checks the status of one option, whether it is selected or not","27592","A test to check the status of one option","","Fri Apr 04 08:29:08 UTC 2025","passed","Fri Apr 04 08:29:36 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"Info Widget is always read-only","18080","A test to check the field for ""Read-only""","","Fri Apr 04 08:36:24 UTC 2025","passed","Fri Apr 04 08:36:42 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23681","Run-time exception validation test","","Fri Apr 04 08:24:29 UTC 2025","passed","Fri Apr 04 08:24:53 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"","16219","The test for getting the value from the field","","Fri Apr 04 08:37:17 UTC 2025","passed","Fri Apr 04 08:37:33 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"DrillDown is not available for InfoWidget.","15231","The DrillDown test","","Fri Apr 04 08:34:42 UTC 2025","passed","Fri Apr 04 08:34:57 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","17822","Business Exception Validation Test","","Fri Apr 04 08:14:01 UTC 2025","passed","Fri Apr 04 08:14:19 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","businessException"
"Filtering is not available for InfoWidget.","20896","Filtering test","","Fri Apr 04 08:34:07 UTC 2025","passed","Fri Apr 04 08:34:27 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","filtration"
"Sorting is not available for the Form widget","39997","Sorting test","","Fri Apr 04 08:16:54 UTC 2025","passed","Fri Apr 04 08:17:34 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","17365","Run-time exception validation test","","Fri Apr 04 08:20:49 UTC 2025","passed","Fri Apr 04 08:21:07 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","runtimeException"
"Filtering is not available for the Form widget","18317","Filtering test","","Fri Apr 04 08:23:55 UTC 2025","passed","Fri Apr 04 08:24:13 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","25868","Business Exception Validation Test","","Fri Apr 04 08:21:38 UTC 2025","passed","Fri Apr 04 08:22:04 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21053","Run-time exception validation test","","Fri Apr 04 08:28:51 UTC 2025","passed","Fri Apr 04 08:29:12 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"The test adds a value after removing all previous values.","19348","Value setting test with field clearing","","Fri Apr 04 08:28:07 UTC 2025","passed","Fri Apr 04 08:28:26 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","setValue"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","14336","Run-time exception validation test","","Fri Apr 04 08:13:49 UTC 2025","passed","Fri Apr 04 08:14:04 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","48529","Sorting test","","Fri Apr 04 08:36:23 UTC 2025","passed","Fri Apr 04 08:37:11 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","23203","The DrillDown test","","Fri Apr 04 08:17:19 UTC 2025","passed","Fri Apr 04 08:17:43 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19703","Required Message validation test for multiple fields","","Fri Apr 04 08:13:36 UTC 2025","passed","Fri Apr 04 08:13:56 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidation"
"The test sets the value in the field via Popup using the name, and then checks the value in the field with what should be set","22264","A test for setting a value in a field","","Fri Apr 04 08:22:36 UTC 2025","passed","Fri Apr 04 08:22:58 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit_2"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","25606","Required Message validation test for multiple fields","","Fri Apr 04 08:28:21 UTC 2025","passed","Fri Apr 04 08:28:47 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","28442","A test for entering numbers with a fractional part using the PercentDigits class","","Fri Apr 04 08:16:05 UTC 2025","passed","Fri Apr 04 08:16:33 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"","18296","The test for getting the value from the field","","Fri Apr 04 08:34:25 UTC 2025","passed","Fri Apr 04 08:34:43 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","read"
"The method returns Option-Status pairs, for all. The test checks each pair.","18515","Test to check the status of all options","","Fri Apr 04 08:27:48 UTC 2025","passed","Fri Apr 04 08:28:07 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The InfoWidget doesn't have a Placeholder.","19962","Test for getting the Placeholder value","","Fri Apr 04 08:32:10 UTC 2025","passed","Fri Apr 04 08:32:30 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","39445","Confirmation Popup Validation Test","","Fri Apr 04 08:21:30 UTC 2025","passed","Fri Apr 04 08:22:10 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","19986","Confirmation Popup Validation Test","","Fri Apr 04 08:20:24 UTC 2025","passed","Fri Apr 04 08:20:44 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21251","Required Message validation test for multiple fields","","Fri Apr 04 08:15:44 UTC 2025","passed","Fri Apr 04 08:16:05 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","11806","A test to check the field for ""Read-only""","","Fri Apr 04 08:38:53 UTC 2025","passed","Fri Apr 04 08:39:05 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","17775","A test to get the field color value in Hex format","","Fri Apr 04 08:28:38 UTC 2025","passed","Fri Apr 04 08:28:55 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","24237","Confirmation Popup Validation Test","","Fri Apr 04 08:15:20 UTC 2025","passed","Fri Apr 04 08:15:44 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","26553","Required Message validation test for multiple fields","","Fri Apr 04 08:28:25 UTC 2025","passed","Fri Apr 04 08:28:51 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidation"
"","22492","A test to check the options of the drop-down list","","Fri Apr 04 08:11:12 UTC 2025","passed","Fri Apr 04 08:11:35 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","19651","A test to get the field color value in Hex format","","Fri Apr 04 08:20:15 UTC 2025","passed","Fri Apr 04 08:20:34 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10732","A test to get the field color value in Hex format","","Fri Apr 04 08:39:16 UTC 2025","passed","Fri Apr 04 08:39:26 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","19524","A test for setting a value in a field","","Fri Apr 04 08:27:08 UTC 2025","passed","Fri Apr 04 08:27:27 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"Filtering is not available for InfoWidget.","13628","Filtering test","","Fri Apr 04 08:31:07 UTC 2025","passed","Fri Apr 04 08:31:21 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","21572","A test for setting a value in a field","","Fri Apr 04 08:22:04 UTC 2025","passed","Fri Apr 04 08:22:25 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","26157","A test for setting a value in a field","","Fri Apr 04 08:23:04 UTC 2025","passed","Fri Apr 04 08:23:31 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18445","Required Message validation test for one field","","Fri Apr 04 08:15:54 UTC 2025","passed","Fri Apr 04 08:16:12 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13588","A test to get the field color value in Hex format","","Fri Apr 04 08:12:46 UTC 2025","passed","Fri Apr 04 08:13:00 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"Sorting is not available for InfoWidget.","37534","Sorting test","","Fri Apr 04 08:31:42 UTC 2025","passed","Fri Apr 04 08:32:19 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","24239","Required Message text Verification field test","","Fri Apr 04 08:26:22 UTC 2025","passed","Fri Apr 04 08:26:46 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"DrillDown is not available for InfoWidget.","17562","The DrillDown test","","Fri Apr 04 08:31:12 UTC 2025","passed","Fri Apr 04 08:31:29 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set.","42978","A test for setting a value in a field","","Fri Apr 04 08:27:55 UTC 2025","passed","Fri Apr 04 08:28:38 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","22011","Required Message text Verification field test","","Fri Apr 04 08:25:46 UTC 2025","passed","Fri Apr 04 08:26:08 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"Info Widget is always read-only","19039","A test to check the field for ""Read-only""","","Fri Apr 04 08:29:29 UTC 2025","passed","Fri Apr 04 08:29:48 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","24430","The DrillDown test","","Fri Apr 04 08:10:33 UTC 2025","passed","Fri Apr 04 08:10:57 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21917","Required Message validation test for multiple fields","","Fri Apr 04 08:28:26 UTC 2025","passed","Fri Apr 04 08:28:48 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","20359","Confirmation Popup Validation Test","","Fri Apr 04 08:23:48 UTC 2025","passed","Fri Apr 04 08:24:08 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","confirm"
"DrillDown is not available for InfoWidget.","22989","The DrillDown test","","Fri Apr 04 08:35:44 UTC 2025","passed","Fri Apr 04 08:36:07 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","28537","Run-time exception validation test","","Fri Apr 04 08:14:50 UTC 2025","passed","Fri Apr 04 08:15:18 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","runtimeException"
"Filtering is not available for InfoWidget.","25634","Filtering test","","Fri Apr 04 08:36:51 UTC 2025","passed","Fri Apr 04 08:37:16 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9415","A test to get the field color value in Hex format","","Fri Apr 04 08:39:28 UTC 2025","passed","Fri Apr 04 08:39:37 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"Filtering is not available for the Form widget","20225","Filtering test","","Fri Apr 04 08:17:56 UTC 2025","passed","Fri Apr 04 08:18:17 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23151","Business Exception Validation Test","","Fri Apr 04 08:18:16 UTC 2025","passed","Fri Apr 04 08:18:39 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","businessException"
"","9459","The test for getting the value from the field","","Fri Apr 04 08:39:18 UTC 2025","passed","Fri Apr 04 08:39:28 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"The test checks for the disabled attribute","17587","A test to check the field for ""Read-only""","","Fri Apr 04 08:25:42 UTC 2025","passed","Fri Apr 04 08:25:59 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"The test checks the list of options that the method returns, with the expected result","23692","Test to get a list of options","","Fri Apr 04 08:29:36 UTC 2025","passed","Fri Apr 04 08:30:00 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","30952","Required Message validation test for multiple fields","","Fri Apr 04 08:14:19 UTC 2025","passed","Fri Apr 04 08:14:50 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","18419","A test to check the field for ""Read-only""","","Fri Apr 04 08:22:46 UTC 2025","passed","Fri Apr 04 08:23:04 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","readonly"
"Filtering is not available for InfoWidget.","24444","Filtering test","","Fri Apr 04 08:37:34 UTC 2025","passed","Fri Apr 04 08:37:58 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test checks for the disabled attribute","22149","A test to check the field for ""Read-only""","","Fri Apr 04 08:25:05 UTC 2025","passed","Fri Apr 04 08:25:27 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"Info Widget is always read-only","19662","A test to check the field for ""Read-only""","","Fri Apr 04 08:36:57 UTC 2025","passed","Fri Apr 04 08:37:17 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","14229","A test to get the field color value in Hex format","","Fri Apr 04 08:38:40 UTC 2025","passed","Fri Apr 04 08:38:55 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19409","Required Message validation test for multiple fields","","Fri Apr 04 08:18:42 UTC 2025","passed","Fri Apr 04 08:19:02 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","22060","A test for setting a value in a field","","Fri Apr 04 08:13:36 UTC 2025","passed","Fri Apr 04 08:13:58 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","edit"
"The InfoWidget doesn't have a Placeholder.","16718","Test for getting the Placeholder value","","Fri Apr 04 08:34:25 UTC 2025","passed","Fri Apr 04 08:34:41 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23308","Required Message validation test for one field","","Fri Apr 04 08:12:23 UTC 2025","passed","Fri Apr 04 08:12:47 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidationAnnotation"
"The test checks for the disabled attribute","19924","A test to check the field for ""Read-only""","","Fri Apr 04 08:11:27 UTC 2025","passed","Fri Apr 04 08:11:47 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"","24391","The test for getting the file name in the field","","Fri Apr 04 08:32:46 UTC 2025","passed","Fri Apr 04 08:33:10 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
"Drill Down is not available for InfoWidget.","14750","The DrillDown test","","Fri Apr 04 08:28:57 UTC 2025","passed","Fri Apr 04 08:29:12 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","19877","Business Exception Validation Test","","Fri Apr 04 08:23:46 UTC 2025","passed","Fri Apr 04 08:24:06 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","19661","A test to get the field color value in Hex format","","Fri Apr 04 08:14:43 UTC 2025","passed","Fri Apr 04 08:15:03 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","color"
"InfoWidget does not have a Hex field color for this type.","16751","A test to get the field color value in Hex format","","Fri Apr 04 08:30:02 UTC 2025","passed","Fri Apr 04 08:30:19 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","17407","Test for getting the Placeholder value","","Fri Apr 04 08:15:03 UTC 2025","passed","Fri Apr 04 08:15:20 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"Sorting is not available for the Form widget","34643","Sorting test","","Fri Apr 04 08:14:44 UTC 2025","passed","Fri Apr 04 08:15:19 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
