"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field, and then checks the value in the field with what should be set","19336","A test for setting a value in a field","","Thu Apr 10 14:56:08 UTC 2025","passed","Thu Apr 10 14:56:27 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23954","Business Exception Validation Test","","Thu Apr 10 14:52:45 UTC 2025","passed","Thu Apr 10 14:53:09 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","27785","A test to get the field color value in Hex format","","Thu Apr 10 15:07:06 UTC 2025","passed","Thu Apr 10 15:07:34 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","color"
"","17909","Test to get the name of the downloaded file","","Thu Apr 10 15:06:54 UTC 2025","passed","Thu Apr 10 15:07:12 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Filtering is not available for the Form widget","17577","Filtering test","","Thu Apr 10 14:41:39 UTC 2025","passed","Thu Apr 10 14:41:56 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"Sorting is not available for the Form widget","40747","Sorting test","","Thu Apr 10 14:54:01 UTC 2025","passed","Thu Apr 10 14:54:42 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"The test calls Popup, the method returns a list with column headings","17158","The test for getting column headings","","Thu Apr 10 14:57:19 UTC 2025","passed","Thu Apr 10 14:57:36 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","getColumnName"
"Sorting is not available for the Form widget","43133","Sorting test","","Thu Apr 10 14:52:36 UTC 2025","passed","Thu Apr 10 14:53:20 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23800","Business Exception Validation Test","","Thu Apr 10 14:48:00 UTC 2025","passed","Thu Apr 10 14:48:24 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","25942","Required Message text Verification field test","","Thu Apr 10 14:57:50 UTC 2025","passed","Thu Apr 10 14:58:16 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"Checking the url before the transition and after the transition/click on a special element","25116","The DrillDown test","","Thu Apr 10 14:41:30 UTC 2025","passed","Thu Apr 10 14:41:55 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"","19658","The test for getting the value from the field","","Thu Apr 10 15:03:18 UTC 2025","passed","Thu Apr 10 15:03:37 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","25980","Confirmation Popup Validation Test","","Thu Apr 10 15:01:36 UTC 2025","passed","Thu Apr 10 15:02:02 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The test gets the value from the placeholder attribute and returns it in String format","14975","Test for getting the Placeholder value","","Thu Apr 10 14:55:18 UTC 2025","passed","Thu Apr 10 14:55:33 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","placeholder"
"Info Widget is always read-only","18962","A test to check the field for ""Read-only""","","Thu Apr 10 15:07:46 UTC 2025","passed","Thu Apr 10 15:08:05 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21898","Required Message validation test for one field","","Thu Apr 10 14:57:59 UTC 2025","passed","Thu Apr 10 14:58:21 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"InfoWidget does not have a Hex field color for this type.","24094","A test to get the field color value in Hex format","","Thu Apr 10 15:10:07 UTC 2025","passed","Thu Apr 10 15:10:32 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"Sorting is not available for InfoWidget.","42943","Sorting test","","Thu Apr 10 15:07:23 UTC 2025","passed","Thu Apr 10 15:08:06 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","32416","Required Message validation test for one field","","Thu Apr 10 14:48:06 UTC 2025","passed","Thu Apr 10 14:48:39 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for InfoWidget.","18098","Filtering test","","Thu Apr 10 15:02:42 UTC 2025","passed","Thu Apr 10 15:03:00 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"Info Widget is always read-only","12770","A test to check the field for ""Read-only""","","Thu Apr 10 15:10:54 UTC 2025","passed","Thu Apr 10 15:11:06 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set.","42431","A test for setting a value in a field","","Thu Apr 10 14:59:12 UTC 2025","passed","Thu Apr 10 14:59:55 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19995","Required Message validation test for multiple fields","","Thu Apr 10 14:44:22 UTC 2025","passed","Thu Apr 10 14:44:42 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidation"
"","27170","The test for getting the value from the field","","Thu Apr 10 15:06:39 UTC 2025","passed","Thu Apr 10 15:07:06 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"Sorting is not available for InfoWidget.","45926","Sorting test","","Thu Apr 10 15:04:24 UTC 2025","passed","Thu Apr 10 15:05:10 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","18453","Test for getting the Placeholder value","","Thu Apr 10 14:58:50 UTC 2025","passed","Thu Apr 10 14:59:09 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","19788","Filtering test","","Thu Apr 10 15:05:33 UTC 2025","passed","Thu Apr 10 15:05:53 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The test checks for the disabled attribute","19247","A test to check the field for ""Read-only""","","Thu Apr 10 14:57:39 UTC 2025","passed","Thu Apr 10 14:57:59 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","readonly"
"The test checks for the disabled attribute","23749","A test to check the field for ""Read-only""","","Thu Apr 10 14:49:15 UTC 2025","passed","Thu Apr 10 14:49:39 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","readonly"
"DrillDown is not available for InfoWidget.","22845","The DrillDown test","","Thu Apr 10 15:01:42 UTC 2025","passed","Thu Apr 10 15:02:04 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","25458","Required Message validation test for multiple fields","","Thu Apr 10 14:51:01 UTC 2025","passed","Thu Apr 10 14:51:27 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","19635","Test for getting the Placeholder value","","Thu Apr 10 14:50:53 UTC 2025","passed","Thu Apr 10 14:51:13 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"Sorting is not available for InfoWidget.","39184","Sorting test","","Thu Apr 10 15:03:22 UTC 2025","passed","Thu Apr 10 15:04:02 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","24832","Filtering test","","Thu Apr 10 15:08:50 UTC 2025","passed","Thu Apr 10 15:09:15 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19557","Required Message validation test for one field","","Thu Apr 10 14:49:15 UTC 2025","passed","Thu Apr 10 14:49:34 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"","42474","A test to get a value for a multifield hint","","Thu Apr 10 14:46:22 UTC 2025","passed","Thu Apr 10 14:47:05 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"Sorting is not available for InfoWidget.","41633","Sorting test","","Thu Apr 10 15:02:52 UTC 2025","passed","Thu Apr 10 15:03:34 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"Filtering is not available for the Form widget","18961","Filtering test","","Thu Apr 10 14:52:39 UTC 2025","passed","Thu Apr 10 14:52:58 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","21814","The DrillDown test","","Thu Apr 10 14:41:27 UTC 2025","passed","Thu Apr 10 14:41:49 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","23413","A test for setting a value in a field","","Thu Apr 10 14:44:23 UTC 2025","passed","Thu Apr 10 14:44:47 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","edit"
"Sorting is not available for the Form widget","56415","Sorting test","","Thu Apr 10 14:47:31 UTC 2025","passed","Thu Apr 10 14:48:27 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","sorting"
"DrillDown is not available for InfoWidget.","24786","The DrillDown test","","Thu Apr 10 15:08:25 UTC 2025","passed","Thu Apr 10 15:08:50 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","15756","A test for setting a value in a field","","Thu Apr 10 14:58:59 UTC 2025","passed","Thu Apr 10 14:59:14 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"Checking the url before the transition and after the transition/click on a special element","17824","The DrillDown test","","Thu Apr 10 14:51:04 UTC 2025","passed","Thu Apr 10 14:51:22 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","24416","The DrillDown test","","Thu Apr 10 14:48:28 UTC 2025","passed","Thu Apr 10 14:48:52 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","16522","Test for getting the Placeholder value","","Thu Apr 10 15:00:34 UTC 2025","passed","Thu Apr 10 15:00:50 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18668","Required Message validation test for multiple fields","","Thu Apr 10 14:55:22 UTC 2025","passed","Thu Apr 10 14:55:40 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","15208","A test for setting a value in a field","","Thu Apr 10 14:50:08 UTC 2025","passed","Thu Apr 10 14:50:24 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","edit"
"Checking the url before the transition and after the transition/click on a special element","16159","The DrillDown test","","Thu Apr 10 14:48:31 UTC 2025","passed","Thu Apr 10 14:48:47 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","22714","Test for getting the Placeholder value","","Thu Apr 10 15:03:23 UTC 2025","passed","Thu Apr 10 15:03:45 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","22500","Required Message validation test for one field","","Thu Apr 10 14:57:28 UTC 2025","passed","Thu Apr 10 14:57:50 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for InfoWidget.","20985","Filtering test","","Thu Apr 10 15:07:25 UTC 2025","passed","Thu Apr 10 15:07:46 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","40303","The DrillDown test","","Thu Apr 10 14:53:12 UTC 2025","passed","Thu Apr 10 14:53:52 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","drillDown"
"","23072","The test for getting the value from the field","","Thu Apr 10 15:09:09 UTC 2025","passed","Thu Apr 10 15:09:32 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23071","Business Exception Validation Test","","Thu Apr 10 14:58:16 UTC 2025","passed","Thu Apr 10 14:58:39 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","20002","Confirmation Popup Validation Test","","Thu Apr 10 14:44:02 UTC 2025","passed","Thu Apr 10 14:44:22 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","confirm"
"Filtering is not available for the Form widget","26503","Filtering test","","Thu Apr 10 14:42:19 UTC 2025","passed","Thu Apr 10 14:42:45 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
