"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 02 08:49:01 GMT 2025","Wed Apr 02 08:49:19 GMT 2025","17880","","Info. Checking the basic functions for the PickList","","application.Samples.Info.PickListOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:48:56 GMT 2025","Wed Apr 02 08:49:15 GMT 2025","19043","","Info. Checking the basic functions for the MultiplySelect","","application.Samples.Info.MultipleSelectOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"failed","Wed Apr 02 08:33:19 GMT 2025","Wed Apr 02 08:33:37 GMT 2025","17359","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"failed","Wed Apr 02 08:35:01 GMT 2025","Wed Apr 02 08:35:18 GMT 2025","16873","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Apr 02 08:45:39 GMT 2025","Wed Apr 02 08:46:00 GMT 2025","20697","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"failed","Wed Apr 02 08:29:29 GMT 2025","Wed Apr 02 08:29:46 GMT 2025","17608","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:54:26 GMT 2025","Wed Apr 02 08:54:46 GMT 2025","20595","","Info. Checking the basic functions for the Money","","application.Samples.Info.MoneyOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:46:47 GMT 2025","Wed Apr 02 08:47:38 GMT 2025","50609","","Info. Checking the basic functions for the Radio","","application.Samples.Info.RadioOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Apr 02 08:51:47 GMT 2025","Wed Apr 02 08:52:05 GMT 2025","17281","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","read","The test for getting the value from the field",""
"failed","Wed Apr 02 08:26:19 GMT 2025","Wed Apr 02 08:26:34 GMT 2025","15559","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"failed","Wed Apr 02 08:30:36 GMT 2025","Wed Apr 02 08:30:54 GMT 2025","17297","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"failed","Wed Apr 02 08:32:18 GMT 2025","Wed Apr 02 08:32:40 GMT 2025","21958","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:46:00 GMT 2025","Wed Apr 02 08:46:18 GMT 2025","18369","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","statusOption","A test to check the status of one option","The test checks the status of one option, whether it is selected or not"
"passed","Wed Apr 02 08:56:05 GMT 2025","Wed Apr 02 08:56:19 GMT 2025","14085","","Info. Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","read","The test for getting the value from the field",""
"failed","Wed Apr 02 08:29:07 GMT 2025","Wed Apr 02 08:29:25 GMT 2025","18009","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:56:14 GMT 2025","Wed Apr 02 08:56:25 GMT 2025","10692","","Info. Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 08:47:05 GMT 2025","Wed Apr 02 08:47:38 GMT 2025","32864","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"failed","Wed Apr 02 08:26:23 GMT 2025","Wed Apr 02 08:26:40 GMT 2025","16475","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"failed","Wed Apr 02 08:30:16 GMT 2025","Wed Apr 02 08:30:33 GMT 2025","17049","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Apr 02 08:40:08 GMT 2025","Wed Apr 02 08:40:46 GMT 2025","38060","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:50:28 GMT 2025","Wed Apr 02 08:50:52 GMT 2025","24096","","Info. Checking the basic functions for the MultiplySelect","","application.Samples.Info.MultipleSelectOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Apr 02 08:54:39 GMT 2025","Wed Apr 02 08:55:01 GMT 2025","22165","","Info. Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"failed","Wed Apr 02 08:28:14 GMT 2025","Wed Apr 02 08:28:32 GMT 2025","18160","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"failed","Wed Apr 02 08:31:23 GMT 2025","Wed Apr 02 08:31:40 GMT 2025","16793","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Wed Apr 02 08:45:31 GMT 2025","Wed Apr 02 08:45:53 GMT 2025","21254","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:56:33 GMT 2025","Wed Apr 02 08:56:47 GMT 2025","13562","","Info. Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"failed","Wed Apr 02 08:33:35 GMT 2025","Wed Apr 02 08:33:53 GMT 2025","17472","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 08:39:33 GMT 2025","Wed Apr 02 08:40:10 GMT 2025","36692","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:41:28 GMT 2025","Wed Apr 02 08:41:44 GMT 2025","16093","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:51:53 GMT 2025","Wed Apr 02 08:52:06 GMT 2025","12928","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Wed Apr 02 08:51:34 GMT 2025","Wed Apr 02 08:51:56 GMT 2025","21467","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"failed","Wed Apr 02 08:29:59 GMT 2025","Wed Apr 02 08:30:16 GMT 2025","16959","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Apr 02 08:51:06 GMT 2025","Wed Apr 02 08:51:29 GMT 2025","22678","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 08:51:07 GMT 2025","Wed Apr 02 08:51:34 GMT 2025","26867","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Wed Apr 02 08:38:30 GMT 2025","Wed Apr 02 08:38:45 GMT 2025","15427","","Form. Checking the basic functions for the NumberDigits in the widget Form","","application.Samples.Form.NumberDigitsOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:40:34 GMT 2025","Wed Apr 02 08:40:53 GMT 2025","18031","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"failed","Wed Apr 02 08:34:27 GMT 2025","Wed Apr 02 08:34:44 GMT 2025","16736","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"failed","Wed Apr 02 08:29:46 GMT 2025","Wed Apr 02 08:30:03 GMT 2025","16954","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:44:44 GMT 2025","Wed Apr 02 08:45:05 GMT 2025","20822","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:41:32 GMT 2025","Wed Apr 02 08:41:47 GMT 2025","14617","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Apr 02 08:53:57 GMT 2025","Wed Apr 02 08:54:46 GMT 2025","49058","","Info. Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Apr 02 08:38:32 GMT 2025","Wed Apr 02 08:38:49 GMT 2025","16983","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:42:40 GMT 2025","Wed Apr 02 08:43:02 GMT 2025","22175","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:53:45 GMT 2025","Wed Apr 02 08:54:10 GMT 2025","24855","","Info. Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Wed Apr 02 08:52:51 GMT 2025","Wed Apr 02 08:53:15 GMT 2025","23531","","Info. Checking the basic functions for the Text","","application.Samples.Info.TextOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Apr 02 08:50:32 GMT 2025","Wed Apr 02 08:50:51 GMT 2025","18596","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"failed","Wed Apr 02 08:31:27 GMT 2025","Wed Apr 02 08:31:44 GMT 2025","16791","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Wed Apr 02 08:41:59 GMT 2025","Wed Apr 02 08:42:21 GMT 2025","21608","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 08:54:01 GMT 2025","Wed Apr 02 08:54:26 GMT 2025","24395","","Info. Checking the basic functions for the Money","","application.Samples.Info.MoneyOnInfoTest","read","The test for getting the value from the field",""
"passed","Wed Apr 02 08:39:07 GMT 2025","Wed Apr 02 08:39:22 GMT 2025","14306","","Form. Checking the basic functions for the Hint in the widget Form","","application.Samples.Form.HintOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Apr 02 08:40:12 GMT 2025","Wed Apr 02 08:40:34 GMT 2025","21650","","Form. Checking the basic functions for the PickList in the widget Form","","application.Samples.Form.PickListOnFormTest","getColumnName","The test for getting column headings","The test calls Popup, the method returns a list with column headings"
"passed","Wed Apr 02 08:39:22 GMT 2025","Wed Apr 02 08:39:42 GMT 2025","19926","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 08:48:30 GMT 2025","Wed Apr 02 08:49:05 GMT 2025","35162","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Apr 02 08:43:40 GMT 2025","Wed Apr 02 08:43:59 GMT 2025","18567","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:52:05 GMT 2025","Wed Apr 02 08:52:28 GMT 2025","23606","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"failed","Wed Apr 02 08:34:39 GMT 2025","Wed Apr 02 08:34:56 GMT 2025","16928","","Form. Checking the basic functions for the MultiField in the widget Form","","application.Samples.Form.MultiFieldOnFormTest","getValues2","A test to get a value for a multifield",""
"failed","Wed Apr 02 08:34:30 GMT 2025","Wed Apr 02 08:34:47 GMT 2025","16807","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:51:29 GMT 2025","Wed Apr 02 08:51:47 GMT 2025","17989","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","compare","A test to compare the source file with the downloaded one",""
"passed","Wed Apr 02 08:55:28 GMT 2025","Wed Apr 02 08:55:53 GMT 2025","24740","","Info. Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","color","A test to get the field color value in Hex format","InfoWidget does not have a Hex field color for this type."
"passed","Wed Apr 02 08:55:12 GMT 2025","Wed Apr 02 08:55:44 GMT 2025","32152","","Info. Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","filtration","Filtering test","Filtering is not available for InfoWidget."
"passed","Wed Apr 02 08:54:04 GMT 2025","Wed Apr 02 08:54:25 GMT 2025","21088","","Info. Checking the basic functions for the Date","","application.Samples.Info.DateOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:48:43 GMT 2025","Wed Apr 02 08:49:01 GMT 2025","18306","","Info. Checking the basic functions for the PickList","","application.Samples.Info.PickListOnInfoTest","read","The test for getting the value from the field",""
"failed","Wed Apr 02 08:34:01 GMT 2025","Wed Apr 02 08:34:18 GMT 2025","16592","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Wed Apr 02 08:52:20 GMT 2025","Wed Apr 02 08:53:02 GMT 2025","41480","","Info. Checking the basic functions for the Money","","application.Samples.Info.MoneyOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Apr 02 08:43:24 GMT 2025","Wed Apr 02 08:43:49 GMT 2025","25018","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated."
"passed","Wed Apr 02 08:46:01 GMT 2025","Wed Apr 02 08:46:19 GMT 2025","17755","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 08:46:37 GMT 2025","Wed Apr 02 08:46:54 GMT 2025","16554","","Info. Checking the basic functions for the Hint","","application.Samples.Info.HintOnInfoTest","color","A test to get the field color value in Hex format","InfoWidget does not have a Hex field color for this type."
"passed","Wed Apr 02 08:40:06 GMT 2025","Wed Apr 02 08:40:30 GMT 2025","24502","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Wed Apr 02 08:55:35 GMT 2025","Wed Apr 02 08:56:02 GMT 2025","26893","","Info. Checking the basic functions for the MultiField","","application.Samples.Info.MultiFieldOnInfoTest","read","The test for getting the value from the field",""
"failed","Wed Apr 02 08:35:36 GMT 2025","Wed Apr 02 08:35:57 GMT 2025","20256","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Wed Apr 02 08:44:26 GMT 2025","Wed Apr 02 08:44:39 GMT 2025","13505","","Info. Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","read","The test for getting the value from the field",""
"failed","Wed Apr 02 08:33:26 GMT 2025","Wed Apr 02 08:33:43 GMT 2025","16921","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","digits","A test for entering numbers with a fractional part using the PercentDigits class","The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part."
"failed","Wed Apr 02 08:30:56 GMT 2025","Wed Apr 02 08:31:13 GMT 2025","16363","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration","Filtering test","Filtering is not available for the Form widget"
"passed","Wed Apr 02 08:51:47 GMT 2025","Wed Apr 02 08:52:03 GMT 2025","15683","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","getFileName","Test to get the name of the downloaded file",""
"passed","Wed Apr 02 08:44:39 GMT 2025","Wed Apr 02 08:45:22 GMT 2025","43227","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set."
"failed","Wed Apr 02 08:27:21 GMT 2025","Wed Apr 02 08:27:37 GMT 2025","15311","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Wed Apr 02 08:39:22 GMT 2025","Wed Apr 02 08:39:43 GMT 2025","20753","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","compare","A test to compare the downloaded file with the template","The test checks the downloaded file with the template file that is contained in the resources"
"passed","Wed Apr 02 08:49:52 GMT 2025","Wed Apr 02 08:50:44 GMT 2025","51530","","Info. Checking the basic functions for the MultiValueHover","","application.Samples.Info.MultiValueHoverOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Wed Apr 02 08:51:07 GMT 2025","Wed Apr 02 08:51:25 GMT 2025","17966","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"failed","Wed Apr 02 08:32:08 GMT 2025","Wed Apr 02 08:32:48 GMT 2025","39963","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:38:00 GMT 2025","Wed Apr 02 08:38:21 GMT 2025","20989","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:48:35 GMT 2025","Wed Apr 02 08:48:53 GMT 2025","18559","","Info. Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Wed Apr 02 08:41:27 GMT 2025","Wed Apr 02 08:41:42 GMT 2025","14878","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Wed Apr 02 08:49:23 GMT 2025","Wed Apr 02 08:49:38 GMT 2025","15211","","Info. Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"failed","Wed Apr 02 08:30:21 GMT 2025","Wed Apr 02 08:30:40 GMT 2025","18990","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"failed","Wed Apr 02 08:31:12 GMT 2025","Wed Apr 02 08:31:28 GMT 2025","16517","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Wed Apr 02 08:42:21 GMT 2025","Wed Apr 02 08:42:48 GMT 2025","27715","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Wed Apr 02 08:38:53 GMT 2025","Wed Apr 02 08:39:07 GMT 2025","14434","","Form. Checking the basic functions for the Hint in the widget Form","","application.Samples.Form.HintOnFormTest","drillDown","The DrillDown test","The transition/Redirect is not available"
"passed","Wed Apr 02 08:39:08 GMT 2025","Wed Apr 02 08:39:22 GMT 2025","13885","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","getButtons","Test getting all widget buttons","The test checks the list of buttons"
