"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11180","Confirmation Popup Validation Test","","Thu Mar 27 21:01:43 UTC 2025","passed","Thu Mar 27 21:01:54 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The InfoWidget doesn't have a Placeholder.","8663","Test for getting the Placeholder value","","Thu Mar 27 21:28:47 UTC 2025","passed","Thu Mar 27 21:28:56 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10175","Required Message text Verification field test","","Thu Mar 27 20:37:51 UTC 2025","passed","Thu Mar 27 20:38:01 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"Sorting is not available for InfoWidget.","10944","Sorting test","","Thu Mar 27 21:26:15 UTC 2025","passed","Thu Mar 27 21:26:26 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9298","Required Message text Verification field test","","Thu Mar 27 20:42:57 UTC 2025","passed","Thu Mar 27 20:43:07 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"The test calls a modal window, after which the method returns Status-Value pairs depending on the column header.","24846","A test for checking values by column heading in a modal window","","Thu Mar 27 21:00:08 UTC 2025","passed","Thu Mar 27 21:00:33 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_status"
"Checking the url before the transition and after the transition/click on a special element","9930","The DrillDown test","","Thu Mar 27 21:02:25 UTC 2025","passed","Thu Mar 27 21:02:35 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9984","Run-time exception validation test","","Thu Mar 27 21:09:27 UTC 2025","passed","Thu Mar 27 21:09:37 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10246","Required Message validation test for one field","","Thu Mar 27 20:42:29 UTC 2025","passed","Thu Mar 27 20:42:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10757","Business Exception Validation Test","","Thu Mar 27 20:27:45 UTC 2025","passed","Thu Mar 27 20:27:56 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","businessException"
"Sorting is not available for InfoWidget.","9962","Sorting test","","Thu Mar 27 21:14:41 UTC 2025","passed","Thu Mar 27 21:14:51 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"DrillDown is not available for InfoWidget.","9881","The DrillDown test","","Thu Mar 27 21:14:51 UTC 2025","passed","Thu Mar 27 21:15:01 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"The test checks for the disabled attribute","10418","A test to check the field for ""Read-only""","","Thu Mar 27 21:05:46 UTC 2025","passed","Thu Mar 27 21:05:56 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"Info Widget is always read-only","8189","A test to check the field for ""Read-only""","","Thu Mar 27 21:10:56 UTC 2025","passed","Thu Mar 27 21:11:05 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8219","A test to get the field color value in Hex format","","Thu Mar 27 21:22:33 UTC 2025","passed","Thu Mar 27 21:22:42 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","color"
"Filtering is not available for the Form widget","11059","Filtering test","","Thu Mar 27 20:34:13 UTC 2025","passed","Thu Mar 27 20:34:24 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11792","Business Exception Validation Test","","Thu Mar 27 20:30:03 UTC 2025","passed","Thu Mar 27 20:30:15 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11157","Run-time exception validation test","","Thu Mar 27 21:07:24 UTC 2025","passed","Thu Mar 27 21:07:36 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10952","Required Message text Verification field test","","Thu Mar 27 20:45:31 UTC 2025","passed","Thu Mar 27 20:45:42 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10209","Required Message validation test for one field","","Thu Mar 27 20:52:42 UTC 2025","passed","Thu Mar 27 20:52:52 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for InfoWidget.","10870","Filtering test","","Thu Mar 27 21:26:26 UTC 2025","passed","Thu Mar 27 21:26:37 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"The test checks for the disabled attribute","9270","A test to check the field for ""Read-only""","","Thu Mar 27 20:52:33 UTC 2025","passed","Thu Mar 27 20:52:42 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","10406","A test for setting a value in a field","","Thu Mar 27 20:57:52 UTC 2025","passed","Thu Mar 27 20:58:03 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"DrillDown is not available for InfoWidget.","10891","The DrillDown test","","Thu Mar 27 21:19:39 UTC 2025","passed","Thu Mar 27 21:19:49 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"Sorting is not available for the Form widget","8907","Sorting test","","Thu Mar 27 21:07:36 UTC 2025","passed","Thu Mar 27 21:07:45 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7811","A test to get the field color value in Hex format","","Thu Mar 27 21:10:17 UTC 2025","passed","Thu Mar 27 21:10:24 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","color"
"Filtering is not available for the Form widget","10356","Filtering test","","Thu Mar 27 20:29:19 UTC 2025","passed","Thu Mar 27 20:29:29 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","9342","Test for getting the Placeholder value","","Thu Mar 27 20:53:41 UTC 2025","passed","Thu Mar 27 20:53:50 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set","11420","A test for setting a value in a field","","Thu Mar 27 20:40:54 UTC 2025","passed","Thu Mar 27 20:41:05 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11121","Confirmation Popup Validation Test","","Thu Mar 27 20:56:43 UTC 2025","passed","Thu Mar 27 20:56:55 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","10813","The DrillDown test","","Thu Mar 27 20:47:21 UTC 2025","passed","Thu Mar 27 20:47:32 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","10734","Test for getting the Placeholder value","","Thu Mar 27 20:41:16 UTC 2025","passed","Thu Mar 27 20:41:27 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"Checking the url before the transition and after the transition/click on a special element","8626","The DrillDown test","","Thu Mar 27 20:31:32 UTC 2025","passed","Thu Mar 27 20:31:41 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","drillDown"
"Sorting is not available for the Form widget","10850","Sorting test","","Thu Mar 27 20:39:11 UTC 2025","passed","Thu Mar 27 20:39:22 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","9388","The DrillDown test","","Thu Mar 27 20:52:14 UTC 2025","passed","Thu Mar 27 20:52:23 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11846","Run-time exception validation test","","Thu Mar 27 20:31:11 UTC 2025","passed","Thu Mar 27 20:31:23 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","runtimeException"
"Checking the url before the transition and after the transition/click on a special element","8505","The DrillDown test","","Thu Mar 27 21:29:05 UTC 2025","passed","Thu Mar 27 21:29:13 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","8374","The DrillDown test","","Thu Mar 27 20:50:03 UTC 2025","passed","Thu Mar 27 20:50:12 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"","10905","A test to get a value for a multifield","","Thu Mar 27 20:44:38 UTC 2025","passed","Thu Mar 27 20:44:49 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8014","A test to get the field color value in Hex format","","Thu Mar 27 20:51:03 UTC 2025","passed","Thu Mar 27 20:51:11 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","color"
"Sorting is not available for the Form widget","9566","Sorting test","","Thu Mar 27 20:58:20 UTC 2025","passed","Thu Mar 27 20:58:30 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"Sorting is not available for the Form widget","10402","Sorting test","","Thu Mar 27 21:05:15 UTC 2025","passed","Thu Mar 27 21:05:25 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"Filtering is not available for InfoWidget.","8667","Filtering test","","Thu Mar 27 21:28:12 UTC 2025","passed","Thu Mar 27 21:28:21 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"The test sets all the values in the field, then checks the list with the expected value.","18457","Test to set all values in the field","","Thu Mar 27 21:01:25 UTC 2025","passed","Thu Mar 27 21:01:43 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10846","Required Message text Verification field test","","Thu Mar 27 21:06:08 UTC 2025","passed","Thu Mar 27 21:06:18 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"InfoWidget does not have a Hex field color for this type.","8051","A test to get the field color value in Hex format","","Thu Mar 27 21:11:13 UTC 2025","passed","Thu Mar 27 21:11:21 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","color"
"","8797","The test for getting the value from the field","","Thu Mar 27 21:28:30 UTC 2025","passed","Thu Mar 27 21:28:38 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"DrillDown is not available for InfoWidget.","9205","The DrillDown test","","Thu Mar 27 21:22:59 UTC 2025","passed","Thu Mar 27 21:23:08 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","8211","Filtering test","","Thu Mar 27 21:22:09 UTC 2025","passed","Thu Mar 27 21:22:17 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","10040","A test for setting a value in a field","","Thu Mar 27 20:38:11 UTC 2025","passed","Thu Mar 27 20:38:21 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","edit"
"","8536","The test for getting the value from the field","","Thu Mar 27 21:17:56 UTC 2025","passed","Thu Mar 27 21:18:05 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"The test checks the value of the digits attributes","9195","Required Message text Verification field test","","Thu Mar 27 20:51:11 UTC 2025","passed","Thu Mar 27 20:51:20 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","maxInput"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","8421","A test to check the value in a field","","Thu Mar 27 20:54:59 UTC 2025","passed","Thu Mar 27 20:55:07 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11599","Required Message validation test for multiple fields","","Thu Mar 27 20:44:05 UTC 2025","passed","Thu Mar 27 20:44:16 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","9895","A test to check the field for ""Read-only""","","Thu Mar 27 21:02:56 UTC 2025","passed","Thu Mar 27 21:03:05 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10010","Run-time exception validation test","","Thu Mar 27 20:28:48 UTC 2025","passed","Thu Mar 27 20:28:58 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","runtimeException"
"DrillDown is not available for InfoWidget.","9533","The DrillDown test","","Thu Mar 27 21:12:42 UTC 2025","passed","Thu Mar 27 21:12:52 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"The test sets several values in the field, then checks the list with the expected value.","20983","A test for setting multiple values in a field","","Thu Mar 27 20:59:15 UTC 2025","passed","Thu Mar 27 20:59:36 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set"
"The Hint field type is always read-only","7837","A test to check the field for ""Read-only""","","Thu Mar 27 20:54:51 UTC 2025","passed","Thu Mar 27 20:54:59 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10579","Run-time exception validation test","","Thu Mar 27 20:44:16 UTC 2025","passed","Thu Mar 27 20:44:27 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10853","Run-time exception validation test","","Thu Mar 27 21:04:53 UTC 2025","passed","Thu Mar 27 21:05:04 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"Checking the url before the transition and after the transition/click on a special element","9297","The DrillDown test","","Thu Mar 27 20:55:25 UTC 2025","passed","Thu Mar 27 20:55:34 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
