"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 22 21:29:59 GMT 2025","Sat Feb 22 21:30:08 GMT 2025","9393","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 20:43:36 GMT 2025","Sat Feb 22 20:43:46 GMT 2025","10113","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Sat Feb 22 21:04:34 GMT 2025","Sat Feb 22 21:04:43 GMT 2025","9532","","Info. Checking the basic functions for the Radio","","application.Samples.Info.RadioOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Sat Feb 22 21:12:23 GMT 2025","Sat Feb 22 21:12:32 GMT 2025","8559","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Sat Feb 22 20:16:05 GMT 2025","Sat Feb 22 20:16:15 GMT 2025","9619","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Sat Feb 22 20:28:00 GMT 2025","Sat Feb 22 20:28:07 GMT 2025","7376","","Form. Checking the basic functions for the Hint in the widget Form","","application.Samples.Form.HintOnFormTest","edit","A test to check the value in a field","A test to get the value from the field. Hint is always read-only, so it is impossible to set the value."
"passed","Sat Feb 22 21:11:24 GMT 2025","Sat Feb 22 21:11:33 GMT 2025","8233","","Info. Checking the basic functions for the Money","","application.Samples.Info.MoneyOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Sat Feb 22 21:25:36 GMT 2025","Sat Feb 22 21:25:45 GMT 2025","9284","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 21:13:05 GMT 2025","Sat Feb 22 21:13:14 GMT 2025","9280","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 21:18:56 GMT 2025","Sat Feb 22 21:19:04 GMT 2025","7403","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Sat Feb 22 21:12:32 GMT 2025","Sat Feb 22 21:12:40 GMT 2025","8854","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Sat Feb 22 20:30:35 GMT 2025","Sat Feb 22 20:30:45 GMT 2025","9922","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 21:28:01 GMT 2025","Sat Feb 22 21:28:12 GMT 2025","10388","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated."
"passed","Sat Feb 22 20:45:58 GMT 2025","Sat Feb 22 20:46:08 GMT 2025","9733","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Sat Feb 22 21:32:42 GMT 2025","Sat Feb 22 21:32:52 GMT 2025","10410","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Sat Feb 22 20:14:41 GMT 2025","Sat Feb 22 20:14:58 GMT 2025","16266","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","test_set_all","Test to set all values in the field","The test sets all the values in the field, then checks the list with the expected value."
"passed","Sat Feb 22 20:54:35 GMT 2025","Sat Feb 22 20:54:42 GMT 2025","7194","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","getButtons","Test getting all widget buttons","The test checks the list of buttons"
"passed","Sat Feb 22 20:53:02 GMT 2025","Sat Feb 22 20:53:11 GMT 2025","8990","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 21:00:44 GMT 2025","Sat Feb 22 21:00:55 GMT 2025","10402","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","setValue","Value setting test with field clearing","The test adds a value after removing all previous values."
"passed","Sat Feb 22 20:28:14 GMT 2025","Sat Feb 22 20:28:23 GMT 2025","8908","","Form. Checking the basic functions for the Number in the widget Form","","application.Samples.Form.NumberOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Sat Feb 22 21:33:46 GMT 2025","Sat Feb 22 21:33:57 GMT 2025","11597","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 20:39:15 GMT 2025","Sat Feb 22 20:39:24 GMT 2025","9631","","Form. Checking the basic functions for the MultiValueHover in the widget Form","","application.Samples.Form.MultiValueHoverOnFormTest","edit","A test for setting a value in a field","A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value"
"passed","Sat Feb 22 21:29:41 GMT 2025","Sat Feb 22 21:29:50 GMT 2025","9311","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 21:06:58 GMT 2025","Sat Feb 22 21:07:06 GMT 2025","8247","","Info. Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 20:27:25 GMT 2025","Sat Feb 22 20:27:37 GMT 2025","11852","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 20:52:24 GMT 2025","Sat Feb 22 20:52:33 GMT 2025","9141","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 21:08:01 GMT 2025","Sat Feb 22 21:08:10 GMT 2025","9363","","Info. Checking the basic functions for the Text","","application.Samples.Info.TextOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 21:09:13 GMT 2025","Sat Feb 22 21:09:23 GMT 2025","10282","","Info. Checking the basic functions for the Percent","","application.Samples.Info.PercentOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Sat Feb 22 21:06:50 GMT 2025","Sat Feb 22 21:06:58 GMT 2025","7948","","Info. Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Sat Feb 22 20:34:18 GMT 2025","Sat Feb 22 20:34:28 GMT 2025","9957","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Sat Feb 22 20:36:22 GMT 2025","Sat Feb 22 20:36:32 GMT 2025","9969","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Sat Feb 22 21:20:35 GMT 2025","Sat Feb 22 21:20:45 GMT 2025","10047","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 21:18:25 GMT 2025","Sat Feb 22 21:18:33 GMT 2025","7736","","Info. Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 20:40:11 GMT 2025","Sat Feb 22 20:40:20 GMT 2025","8631","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Sat Feb 22 21:33:03 GMT 2025","Sat Feb 22 21:33:14 GMT 2025","10696","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 21:18:41 GMT 2025","Sat Feb 22 21:18:49 GMT 2025","7868","","Info. Checking the basic functions for the DateTimeWithSeconds","","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Sat Feb 22 20:13:31 GMT 2025","Sat Feb 22 20:13:55 GMT 2025","23859","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","test_status","A test for checking values by column heading in a modal window","The test calls a modal window, after which the method returns Status-Value pairs depending on the column header."
"passed","Sat Feb 22 20:31:03 GMT 2025","Sat Feb 22 20:31:11 GMT 2025","8160","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Sat Feb 22 21:14:42 GMT 2025","Sat Feb 22 21:14:51 GMT 2025","8851","","Info. Checking the basic functions for the MultiValue","","application.Samples.Info.MultiValueOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder.."
"passed","Sat Feb 22 21:31:38 GMT 2025","Sat Feb 22 21:31:47 GMT 2025","9585","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","getListOptions","Test to get a list of options","The test checks the list of options that the method returns, with the expected result"
"passed","Sat Feb 22 21:21:39 GMT 2025","Sat Feb 22 21:21:49 GMT 2025","9612","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Sat Feb 22 20:43:46 GMT 2025","Sat Feb 22 20:43:57 GMT 2025","11014","","Form. Checking the basic functions for the Percent in the widget Form","","application.Samples.Form.PercentOnFormTest","nullable","Auto-completion test after cleaning","The test deletes the value by checking the autocomplete in a blank field"
"passed","Sat Feb 22 20:24:25 GMT 2025","Sat Feb 22 20:24:35 GMT 2025","10197","","Form. Checking the basic functions for the Dictionary in the widget Form","","application.Samples.Form.DictionaryOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Sat Feb 22 20:37:25 GMT 2025","Sat Feb 22 20:37:37 GMT 2025","12265","","Form. Checking the basic functions for the InlinePickList in the widget Form","","application.Samples.Form.InlinePickListOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Sat Feb 22 20:56:18 GMT 2025","Sat Feb 22 20:56:29 GMT 2025","10895","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 20:46:52 GMT 2025","Sat Feb 22 20:47:00 GMT 2025","8174","","Form. Checking the basic functions for the Money in the widget Form","","application.Samples.Form.MoneyOnFormTest","sorting","Sorting test","Sorting is not available for the Form widget"
"passed","Sat Feb 22 21:05:24 GMT 2025","Sat Feb 22 21:05:35 GMT 2025","10072","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 21:30:46 GMT 2025","Sat Feb 22 21:30:56 GMT 2025","9771","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 21:09:05 GMT 2025","Sat Feb 22 21:09:13 GMT 2025","7500","","Info. Checking the basic functions for the Hint","","application.Samples.Info.HintOnInfoTest","color","A test to get the field color value in Hex format","InfoWidget does not have a Hex field color for this type."
"passed","Sat Feb 22 21:02:07 GMT 2025","Sat Feb 22 21:02:17 GMT 2025","9541","","Form. Checking the basic functions for the NumberDigits in the widget Form","","application.Samples.Form.NumberDigitsOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Sat Feb 22 20:55:19 GMT 2025","Sat Feb 22 20:55:28 GMT 2025","9369","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Sat Feb 22 21:22:10 GMT 2025","Sat Feb 22 21:22:18 GMT 2025","8386","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Sat Feb 22 21:14:51 GMT 2025","Sat Feb 22 21:14:58 GMT 2025","6798","","Info. Checking the basic functions for the Input","","application.Samples.Info.InputOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Sat Feb 22 21:28:12 GMT 2025","Sat Feb 22 21:28:22 GMT 2025","10569","","Form. Checking the basic functions for the MultiValue in the widget Form","","application.Samples.Form.MultiValueOnFormTest","businessException","Business Exception Validation Test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated."
"passed","Sat Feb 22 21:31:47 GMT 2025","Sat Feb 22 21:31:58 GMT 2025","10552","","Form. Checking the basic functions for the MultipleSelect in the widget Form","","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 20:39:24 GMT 2025","Sat Feb 22 20:39:33 GMT 2025","9046","","Form. Checking the basic functions for the MultiValueHover in the widget Form","","application.Samples.Form.MultiValueHoverOnFormTest","color","A test to get the field color value in Hex format","Getting the field color is not available"
"passed","Sat Feb 22 21:19:26 GMT 2025","Sat Feb 22 21:19:33 GMT 2025","7362","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Sat Feb 22 21:13:31 GMT 2025","Sat Feb 22 21:13:40 GMT 2025","9166","","Info. Checking the basic functions for the FileUp","","application.Samples.Info.FileUploadOnInfoTest","compare","A test to compare the source file with the downloaded one",""
"passed","Sat Feb 22 20:31:11 GMT 2025","Sat Feb 22 20:31:19 GMT 2025","7609","","Form. Checking the basic functions for the Date in the widget Form","","application.Samples.Form.DateOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Sat Feb 22 21:12:06 GMT 2025","Sat Feb 22 21:12:14 GMT 2025","8005","","Info. Checking the basic functions for the Money","","application.Samples.Info.MoneyOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Sat Feb 22 21:17:25 GMT 2025","Sat Feb 22 21:17:34 GMT 2025","9197","","Info. Checking the basic functions for the MultiplySelect","","application.Samples.Info.MultipleSelectOnInfoTest","read","The test for getting the value from the field",""
"passed","Sat Feb 22 21:05:35 GMT 2025","Sat Feb 22 21:05:45 GMT 2025","10675","","Info. Checking the basic functions for the Dictionary","","application.Samples.Info.DictionaryOnInfoTest","color","A test to get the field color value in Hex format","The test gets the value from the style attribute in RGB format, and then converts it to Hex format"
"passed","Sat Feb 22 21:06:34 GMT 2025","Sat Feb 22 21:06:42 GMT 2025","8246","","Info. Checking the basic functions for the Number","","application.Samples.Info.NumberOnInfoTest","drillDown","The DrillDown test","DrillDown is not available for InfoWidget."
"passed","Sat Feb 22 20:18:02 GMT 2025","Sat Feb 22 20:18:13 GMT 2025","11043","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","confirm","Confirmation Popup Validation Test","The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 20:16:24 GMT 2025","Sat Feb 22 20:16:34 GMT 2025","9614","","Form. Checking the basic functions for the Text in the widget Form","","application.Samples.Form.TextOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Sat Feb 22 20:51:21 GMT 2025","Sat Feb 22 20:51:30 GMT 2025","8618","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit","A test for setting a value in a field","The test sets the value in the field, and then checks the value in the field with what should be set"
"passed","Sat Feb 22 21:29:07 GMT 2025","Sat Feb 22 21:29:14 GMT 2025","7151","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","placeholder","Test for getting the Placeholder value","The test gets the value from the placeholder attribute and returns it in String format"
"passed","Sat Feb 22 20:35:30 GMT 2025","Sat Feb 22 20:35:42 GMT 2025","11311","","Form. Checking the basic functions for the Radio in the widget Form","","application.Samples.Form.RadioOnFormTest","fieldLevelValidation","Required Message validation test for multiple fields","The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
"passed","Sat Feb 22 20:40:29 GMT 2025","Sat Feb 22 20:40:37 GMT 2025","8299","","Form. Checking the basic functions for the FileUpload in the widget Form","","application.Samples.Form.FileUploadOnFormTest","readonly","A test to check the field for ""Read-only""","The test checks for the disabled attribute"
"passed","Sat Feb 22 21:20:05 GMT 2025","Sat Feb 22 21:20:13 GMT 2025","7514","","Info. Checking the basic functions for the Date","","application.Samples.Info.DateOnInfoTest","readonly","A test to check the field for ""Read-only""","Info Widget is always read-only"
"passed","Sat Feb 22 21:16:39 GMT 2025","Sat Feb 22 21:16:48 GMT 2025","9462","","Info. Checking the basic functions for the CheckBox","","application.Samples.Info.CheckboxOnInfoTest","placeholder","Test for getting the Placeholder value","The InfoWidget doesn't have a Placeholder."
"passed","Sat Feb 22 21:18:49 GMT 2025","Sat Feb 22 21:18:56 GMT 2025","7674","","Info. Checking the basic functions for the DateTime","","application.Samples.Info.DateTimeOnInfoTest","sorting","Sorting test","Sorting is not available for InfoWidget."
"passed","Sat Feb 22 21:01:43 GMT 2025","Sat Feb 22 21:01:51 GMT 2025","7904","","Form. Checking the basic functions for the NumberDigits in the widget Form","","application.Samples.Form.NumberDigitsOnFormTest","drillDown","The DrillDown test","Checking the url before the transition and after the transition/click on a special element"
"passed","Sat Feb 22 21:28:59 GMT 2025","Sat Feb 22 21:29:07 GMT 2025","8363","","Form. Checking the basic functions for the Input in the widget Form","","application.Samples.Form.InputOnFormTest","required","Required Message text Verification field test","The test clears the field and clicks the Save button. Then validates the message that the field is required"
"passed","Sat Feb 22 21:21:23 GMT 2025","Sat Feb 22 21:21:31 GMT 2025","8368","","Form. Checking the basic functions for the DateTime in the widget Form","","application.Samples.Form.DateTimeOnFormTest","runtimeException","Run-time exception validation test","The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated"
"passed","Sat Feb 22 21:13:58 GMT 2025","Sat Feb 22 21:14:07 GMT 2025","8864","","Info. Checking the basic functions for the MultiValue","","application.Samples.Info.MultiValueOnInfoTest","drillDown","The DrillDown test","Drill Down is not available for InfoWidget."
"passed","Sat Feb 22 20:55:48 GMT 2025","Sat Feb 22 20:55:59 GMT 2025","10736","","Form. Checking the basic functions for the CheckBox","","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation","Required Message validation test for one field","The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered"
