"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DrillDown is not available for InfoWidget.","26237","The DrillDown test","","Wed Apr 02 10:29:41 UTC 2025","passed","Wed Apr 02 10:30:07 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","27935","Filtering test","","Wed Apr 02 10:29:22 UTC 2025","passed","Wed Apr 02 10:29:50 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"Sorting is not available for InfoWidget.","43332","Sorting test","","Wed Apr 02 10:31:31 UTC 2025","passed","Wed Apr 02 10:32:14 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15737","A test to get the field color value in Hex format","","Wed Apr 02 10:28:44 UTC 2025","passed","Wed Apr 02 10:29:00 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23131","Run-time exception validation test","","Wed Apr 02 10:26:19 UTC 2025","passed","Wed Apr 02 10:26:42 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"Sorting is not available for the Form widget","44912","Sorting test","","Wed Apr 02 10:19:16 UTC 2025","passed","Wed Apr 02 10:20:01 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","16604","Business Exception Validation Test","","Wed Apr 02 10:08:26 UTC 2025","failed","Wed Apr 02 10:08:43 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"","24622","The test for getting the value from the field","","Wed Apr 02 10:30:15 UTC 2025","passed","Wed Apr 02 10:30:39 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set","16053","A test for setting a value in a field","","Wed Apr 02 10:08:43 UTC 2025","failed","Wed Apr 02 10:08:59 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","17761","Run-time exception validation test","","Wed Apr 02 10:27:47 UTC 2025","passed","Wed Apr 02 10:28:05 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","16994","Required Message text Verification field test","","Wed Apr 02 10:13:19 UTC 2025","passed","Wed Apr 02 10:13:36 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"Drill Down is not available for InfoWidget.","13404","The DrillDown test","","Wed Apr 02 10:25:26 UTC 2025","passed","Wed Apr 02 10:25:40 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"Info Widget is always read-only","29475","A test to check the field for ""Read-only""","","Wed Apr 02 10:34:35 UTC 2025","passed","Wed Apr 02 10:35:05 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"","20246","The test for getting the value from the field","","Wed Apr 02 10:33:27 UTC 2025","passed","Wed Apr 02 10:33:47 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9025","A test to get the field color value in Hex format","","Wed Apr 02 10:36:57 UTC 2025","passed","Wed Apr 02 10:37:06 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"Sorting is not available for InfoWidget.","41542","Sorting test","","Wed Apr 02 10:33:52 UTC 2025","passed","Wed Apr 02 10:34:33 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"","14885","The test for getting the value from the field","","Wed Apr 02 10:30:56 UTC 2025","passed","Wed Apr 02 10:31:11 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","16710","A test to get the field color value in Hex format","","Wed Apr 02 10:09:01 UTC 2025","failed","Wed Apr 02 10:09:18 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","19821","Required Message text Verification field test","","Wed Apr 02 10:14:55 UTC 2025","passed","Wed Apr 02 10:15:15 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"Sorting is not available for InfoWidget.","39409","Sorting test","","Wed Apr 02 10:32:37 UTC 2025","passed","Wed Apr 02 10:33:17 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","27524","Confirmation Popup Validation Test","","Wed Apr 02 10:16:25 UTC 2025","passed","Wed Apr 02 10:16:52 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","17889","Required Message validation test for one field","","Wed Apr 02 10:22:38 UTC 2025","passed","Wed Apr 02 10:22:56 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidationAnnotation"
"The test checks the value of the digits attributes","18131","Required Message text Verification field test","","Wed Apr 02 10:18:40 UTC 2025","passed","Wed Apr 02 10:18:58 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","maxInput"
"Sorting is not available for the Form widget","67082","Sorting test","","Wed Apr 02 10:10:38 UTC 2025","passed","Wed Apr 02 10:11:45 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","21425","Test for getting the Placeholder value","","Wed Apr 02 10:25:09 UTC 2025","passed","Wed Apr 02 10:25:30 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test checks for the disabled attribute","20956","A test to check the field for ""Read-only""","","Wed Apr 02 10:13:42 UTC 2025","passed","Wed Apr 02 10:14:03 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20143","Required Message validation test for one field","","Wed Apr 02 10:12:59 UTC 2025","passed","Wed Apr 02 10:13:19 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotation"
"","15749","The test for getting the value from the field","","Wed Apr 02 10:34:19 UTC 2025","passed","Wed Apr 02 10:34:35 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"Filtering is not available for the Form widget","15620","Filtering test","","Wed Apr 02 10:07:15 UTC 2025","failed","Wed Apr 02 10:07:31 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","17294","Required Message validation test for multiple fields","","Wed Apr 02 10:09:50 UTC 2025","failed","Wed Apr 02 10:10:07 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","56869","Sorting test","","Wed Apr 02 10:10:39 UTC 2025","passed","Wed Apr 02 10:11:36 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"DrillDown is not available for InfoWidget.","22584","The DrillDown test","","Wed Apr 02 10:29:53 UTC 2025","passed","Wed Apr 02 10:30:15 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"The method returns Option-Status pairs, for all. The test checks each pair.","18366","Test to check the status of all options","","Wed Apr 02 10:25:27 UTC 2025","passed","Wed Apr 02 10:25:46 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","21955","Confirmation Popup Validation Test","","Wed Apr 02 10:25:30 UTC 2025","passed","Wed Apr 02 10:25:52 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"","70532","A test to get a value for a multifield hint","","Wed Apr 02 10:10:43 UTC 2025","passed","Wed Apr 02 10:11:53 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"Checking the url before the transition and after the transition/click on a special element","17342","The DrillDown test","","Wed Apr 02 10:20:01 UTC 2025","passed","Wed Apr 02 10:20:18 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"Filtering is not available for the Form widget","19119","Filtering test","","Wed Apr 02 10:22:37 UTC 2025","passed","Wed Apr 02 10:22:56 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","filtration"
"DrillDown is not available for InfoWidget.","25931","The DrillDown test","","Wed Apr 02 10:26:42 UTC 2025","passed","Wed Apr 02 10:27:08 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","17437","Required Message text Verification field test","","Wed Apr 02 10:08:09 UTC 2025","failed","Wed Apr 02 10:08:26 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","20238","Run-time exception validation test","","Wed Apr 02 10:16:53 UTC 2025","passed","Wed Apr 02 10:17:13 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13806","A test to get the field color value in Hex format","","Wed Apr 02 10:14:11 UTC 2025","passed","Wed Apr 02 10:14:25 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","color"
"","21738","Test to get the name of the downloaded file","","Wed Apr 02 10:32:35 UTC 2025","passed","Wed Apr 02 10:32:57 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"The test checks for the disabled attribute","18128","A test to check the field for ""Read-only""","","Wed Apr 02 10:07:53 UTC 2025","failed","Wed Apr 02 10:08:11 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"Sorting is not available for the Form widget","48013","Sorting test","","Wed Apr 02 10:21:29 UTC 2025","passed","Wed Apr 02 10:22:17 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","31234","Confirmation Popup Validation Test","","Wed Apr 02 10:26:56 UTC 2025","passed","Wed Apr 02 10:27:27 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The test sets the value in the field, and then checks the value in the field with what should be set","17326","A test for setting a value in a field","","Wed Apr 02 10:13:53 UTC 2025","passed","Wed Apr 02 10:14:11 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23244","Required Message validation test for one field","","Wed Apr 02 10:23:22 UTC 2025","passed","Wed Apr 02 10:23:45 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set","22031","A test for setting a value in a field","","Wed Apr 02 10:20:23 UTC 2025","passed","Wed Apr 02 10:20:45 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","19405","Business Exception Validation Test","","Wed Apr 02 10:18:14 UTC 2025","passed","Wed Apr 02 10:18:33 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","22801","Required Message validation test for one field","","Wed Apr 02 10:14:03 UTC 2025","passed","Wed Apr 02 10:14:26 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","16669","The DrillDown test","","Wed Apr 02 10:06:59 UTC 2025","failed","Wed Apr 02 10:07:16 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"Sorting is not available for the Form widget","94558","Sorting test","","Wed Apr 02 10:05:24 UTC 2025","failed","Wed Apr 02 10:06:59 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","18455","A test for setting a value in a field","","Wed Apr 02 10:24:29 UTC 2025","passed","Wed Apr 02 10:24:47 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","25130","Required Message text Verification field test","","Wed Apr 02 10:28:28 UTC 2025","passed","Wed Apr 02 10:28:53 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","19286","Business Exception Validation Test","","Wed Apr 02 10:23:47 UTC 2025","passed","Wed Apr 02 10:24:06 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test checks the list of options that the method returns, with the expected result","24286","Test to get a list of options","","Wed Apr 02 10:28:04 UTC 2025","passed","Wed Apr 02 10:28:28 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"Checking the url before the transition and after the transition/click on a special element","23516","The DrillDown test","","Wed Apr 02 10:21:16 UTC 2025","passed","Wed Apr 02 10:21:39 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
"Sorting is not available for InfoWidget.","46481","Sorting test","","Wed Apr 02 10:29:14 UTC 2025","passed","Wed Apr 02 10:30:00 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23768","Required Message validation test for multiple fields","","Wed Apr 02 10:20:32 UTC 2025","passed","Wed Apr 02 10:20:55 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20031","Required Message validation test for multiple fields","","Wed Apr 02 10:14:57 UTC 2025","passed","Wed Apr 02 10:15:17 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","16829","Test for getting the Placeholder value","","Wed Apr 02 10:09:16 UTC 2025","failed","Wed Apr 02 10:09:33 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","placeholder"
"The test checks for the disabled attribute","20624","A test to check the field for ""Read-only""","","Wed Apr 02 10:13:28 UTC 2025","passed","Wed Apr 02 10:13:48 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","27291","Character Matching test","","Wed Apr 02 10:16:39 UTC 2025","passed","Wed Apr 02 10:17:07 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"Checking the url before the transition and after the transition/click on a special element","15503","The DrillDown test","","Wed Apr 02 10:22:20 UTC 2025","passed","Wed Apr 02 10:22:35 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","drillDown"
"","19721","A test to check the options of the drop-down list","","Wed Apr 02 10:07:16 UTC 2025","failed","Wed Apr 02 10:07:35 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"Sorting is not available for the Form widget","40708","Sorting test","","Wed Apr 02 10:21:39 UTC 2025","passed","Wed Apr 02 10:22:19 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","17563","A test for setting a value in a field","","Wed Apr 02 10:08:43 UTC 2025","failed","Wed Apr 02 10:09:01 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","edit"
"The test checks for the disabled attribute","25578","A test to check the field for ""Read-only""","","Wed Apr 02 10:22:56 UTC 2025","passed","Wed Apr 02 10:23:22 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","20247","Business Exception Validation Test","","Wed Apr 02 10:23:47 UTC 2025","passed","Wed Apr 02 10:24:07 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21748","Business Exception Validation Test","","Wed Apr 02 10:14:46 UTC 2025","passed","Wed Apr 02 10:15:08 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","businessException"
"The InfoWidget doesn't have a Placeholder.","11769","Test for getting the Placeholder value","","Wed Apr 02 10:24:34 UTC 2025","passed","Wed Apr 02 10:24:45 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
