"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting is not available for InfoWidget.","38596","Sorting test","","Thu Apr 03 08:06:17 UTC 2025","passed","Thu Apr 03 08:06:55 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"Sorting is not available for InfoWidget.","39185","Sorting test","","Thu Apr 03 08:09:56 UTC 2025","passed","Thu Apr 03 08:10:35 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","19139","Filtering test","","Thu Apr 03 08:05:26 UTC 2025","passed","Thu Apr 03 08:05:45 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test checks the status of one option, whether it is selected or not","27185","A test to check the status of one option","","Thu Apr 03 08:05:11 UTC 2025","passed","Thu Apr 03 08:05:38 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"DrillDown is not available for InfoWidget.","18517","The DrillDown test","","Thu Apr 03 08:07:27 UTC 2025","passed","Thu Apr 03 08:07:45 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","18053","A test to get the field color value in Hex format","","Thu Apr 03 08:04:54 UTC 2025","passed","Thu Apr 03 08:05:12 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"","40837","A test to get a value for a multifield hint","","Thu Apr 03 07:50:56 UTC 2025","passed","Thu Apr 03 07:51:37 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","18063","Required Message text Verification field test","","Thu Apr 03 07:47:08 UTC 2025","passed","Thu Apr 03 07:47:26 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"Sorting is not available for the Form widget","48933","Sorting test","","Thu Apr 03 07:52:20 UTC 2025","passed","Thu Apr 03 07:53:09 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","18980","Confirmation Popup Validation Test","","Thu Apr 03 07:48:38 UTC 2025","passed","Thu Apr 03 07:48:57 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13880","A test to get the field color value in Hex format","","Thu Apr 03 07:48:08 UTC 2025","passed","Thu Apr 03 07:48:22 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test verifies that after clearing the field, it is empty","17173","The test for deleting a file from a field","","Thu Apr 03 07:58:26 UTC 2025","passed","Thu Apr 03 07:58:43 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"Checking the url before the transition and after the transition/click on a special element","17255","The DrillDown test","","Thu Apr 03 07:50:42 UTC 2025","passed","Thu Apr 03 07:51:00 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","24653","Test for getting the Placeholder value","","Thu Apr 03 08:07:57 UTC 2025","passed","Thu Apr 03 08:08:21 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23414","Required Message validation test for one field","","Thu Apr 03 07:51:55 UTC 2025","passed","Thu Apr 03 07:52:18 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","23839","A test to check the field for ""Read-only""","","Thu Apr 03 08:10:37 UTC 2025","passed","Thu Apr 03 08:11:01 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","readonly"
"","29386","The test for getting the value from the field","","Thu Apr 03 08:08:26 UTC 2025","passed","Thu Apr 03 08:08:56 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test gets the value from the placeholder attribute and returns it in String format","29763","Test for getting the Placeholder value","","Thu Apr 03 07:49:42 UTC 2025","passed","Thu Apr 03 07:50:11 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","16317","Test for getting the Placeholder value","","Thu Apr 03 08:03:11 UTC 2025","passed","Thu Apr 03 08:03:28 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","placeholder"
"The test deletes the value by checking the autocomplete in a blank field","26059","Auto-completion test after cleaning","","Thu Apr 03 07:50:27 UTC 2025","passed","Thu Apr 03 07:50:53 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"The InfoWidget doesn't have a Placeholder.","18667","Test for getting the Placeholder value","","Thu Apr 03 08:08:20 UTC 2025","passed","Thu Apr 03 08:08:39 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"Sorting is not available for the Form widget","34779","Sorting test","","Thu Apr 03 07:50:07 UTC 2025","passed","Thu Apr 03 07:50:42 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","18669","Run-time exception validation test","","Thu Apr 03 07:54:29 UTC 2025","passed","Thu Apr 03 07:54:47 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","runtimeException"
"Info Widget is always read-only","14576","A test to check the field for ""Read-only""","","Thu Apr 03 08:15:00 UTC 2025","passed","Thu Apr 03 08:15:14 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","25218","Filtering test","","Thu Apr 03 08:06:31 UTC 2025","passed","Thu Apr 03 08:06:56 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","20652","Business Exception Validation Test","","Thu Apr 03 07:47:28 UTC 2025","passed","Thu Apr 03 07:47:49 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","businessException"
"The test gets the value from the placeholder attribute and returns it in String format","14669","Test for getting the Placeholder value","","Thu Apr 03 07:48:24 UTC 2025","passed","Thu Apr 03 07:48:38 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","23603","Filtering test","","Thu Apr 03 08:12:44 UTC 2025","passed","Thu Apr 03 08:13:07 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"Getting the field color is not available","13515","A test to get the field color value in Hex format","","Thu Apr 03 07:58:37 UTC 2025","passed","Thu Apr 03 07:58:51 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","20214","A test to get the field color value in Hex format","","Thu Apr 03 07:59:20 UTC 2025","passed","Thu Apr 03 07:59:40 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"The transition/Redirect is not available","38520","The DrillDown test","","Thu Apr 03 07:57:10 UTC 2025","passed","Thu Apr 03 07:57:48 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","16332","Test for getting the Placeholder value","","Thu Apr 03 08:00:47 UTC 2025","passed","Thu Apr 03 08:01:04 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","placeholder"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","26180","Character Matching test","","Thu Apr 03 07:56:30 UTC 2025","passed","Thu Apr 03 07:56:56 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","23860","Required Message text Verification field test","","Thu Apr 03 07:47:41 UTC 2025","passed","Thu Apr 03 07:48:05 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"The test gets the value from the placeholder attribute and returns it in String format","18239","Test for getting the Placeholder value","","Thu Apr 03 07:50:37 UTC 2025","passed","Thu Apr 03 07:50:56 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"The test checks for the disabled attribute","16094","A test to check the field for ""Read-only""","","Thu Apr 03 07:51:39 UTC 2025","passed","Thu Apr 03 07:51:55 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"InfoWidget does not have a Hex field color for this type.","16199","A test to get the field color value in Hex format","","Thu Apr 03 08:06:19 UTC 2025","passed","Thu Apr 03 08:06:36 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","26833","Test for getting the Placeholder value","","Thu Apr 03 07:56:56 UTC 2025","passed","Thu Apr 03 07:57:23 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","21374","Confirmation Popup Validation Test","","Thu Apr 03 07:56:08 UTC 2025","passed","Thu Apr 03 07:56:29 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","23319","Confirmation Popup Validation Test","","Thu Apr 03 07:59:47 UTC 2025","passed","Thu Apr 03 08:00:11 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","confirm"
"Sorting is not available for InfoWidget.","37675","Sorting test","","Thu Apr 03 08:13:42 UTC 2025","passed","Thu Apr 03 08:14:19 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21649","Run-time exception validation test","","Thu Apr 03 08:04:49 UTC 2025","passed","Thu Apr 03 08:05:11 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","21675","A test to get the field color value in Hex format","","Thu Apr 03 07:49:20 UTC 2025","passed","Thu Apr 03 07:49:42 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"Filtering is not available for InfoWidget.","22654","Filtering test","","Thu Apr 03 08:09:47 UTC 2025","passed","Thu Apr 03 08:10:10 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","17335","Test for getting the Placeholder value","","Thu Apr 03 08:14:57 UTC 2025","passed","Thu Apr 03 08:15:14 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18299","Required Message validation test for multiple fields","","Thu Apr 03 08:01:30 UTC 2025","passed","Thu Apr 03 08:01:48 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"Filtering is not available for InfoWidget.","30242","Filtering test","","Thu Apr 03 08:13:17 UTC 2025","passed","Thu Apr 03 08:13:47 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","21915","The DrillDown test","","Thu Apr 03 07:46:09 UTC 2025","passed","Thu Apr 03 07:46:31 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"Info Widget is always read-only","24387","A test to check the field for ""Read-only""","","Thu Apr 03 08:08:02 UTC 2025","passed","Thu Apr 03 08:08:26 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"Filtering is not available for the Form widget","16025","Filtering test","","Thu Apr 03 07:46:15 UTC 2025","passed","Thu Apr 03 07:46:31 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","12840","Test for getting the Placeholder value","","Thu Apr 03 08:04:14 UTC 2025","passed","Thu Apr 03 08:04:26 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"The test checks for the disabled attribute","20297","A test to check the field for ""Read-only""","","Thu Apr 03 07:46:53 UTC 2025","passed","Thu Apr 03 07:47:13 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","24805","Run-time exception validation test","","Thu Apr 03 07:56:50 UTC 2025","passed","Thu Apr 03 07:57:15 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","30437","Required Message validation test for multiple fields","","Thu Apr 03 07:58:05 UTC 2025","passed","Thu Apr 03 07:58:35 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21802","Required Message validation test for multiple fields","","Thu Apr 03 08:04:27 UTC 2025","passed","Thu Apr 03 08:04:49 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation"
"","18954","The test for getting the value from the field","","Thu Apr 03 08:10:17 UTC 2025","passed","Thu Apr 03 08:10:36 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","read"
"The test checks for the disabled attribute","16268","A test to check the field for ""Read-only""","","Thu Apr 03 07:46:31 UTC 2025","passed","Thu Apr 03 07:46:47 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"Sorting is not available for InfoWidget.","32509","Sorting test","","Thu Apr 03 08:04:36 UTC 2025","passed","Thu Apr 03 08:05:08 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","18606","Business Exception Validation Test","","Thu Apr 03 08:03:08 UTC 2025","passed","Thu Apr 03 08:03:26 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21607","Required Message validation test for one field","","Thu Apr 03 08:02:26 UTC 2025","passed","Thu Apr 03 08:02:48 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","27284","Business Exception Validation Test","","Thu Apr 03 07:57:38 UTC 2025","passed","Thu Apr 03 07:58:06 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"Info Widget is always read-only","24256","A test to check the field for ""Read-only""","","Thu Apr 03 08:14:19 UTC 2025","passed","Thu Apr 03 08:14:43 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","12892","Filtering test","","Thu Apr 03 08:03:22 UTC 2025","passed","Thu Apr 03 08:03:35 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","18242","The DrillDown test","","Thu Apr 03 07:48:04 UTC 2025","passed","Thu Apr 03 07:48:22 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","drillDown"
"","18995","Test to get the name of the downloaded file","","Thu Apr 03 08:11:33 UTC 2025","passed","Thu Apr 03 08:11:52 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","14151","Run-time exception validation test","","Thu Apr 03 07:49:14 UTC 2025","passed","Thu Apr 03 07:49:29 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"Info Widget is always read-only","16218","A test to check the field for ""Read-only""","","Thu Apr 03 08:05:46 UTC 2025","passed","Thu Apr 03 08:06:02 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21516","Business Exception Validation Test","","Thu Apr 03 07:59:45 UTC 2025","passed","Thu Apr 03 08:00:06 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","businessException"
"Sorting is not available for the Form widget","40347","Sorting test","","Thu Apr 03 07:52:20 UTC 2025","passed","Thu Apr 03 07:53:01 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","26324","Required Message validation test for multiple fields","","Thu Apr 03 08:04:23 UTC 2025","passed","Thu Apr 03 08:04:49 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidation"
