"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering is not available for InfoWidget.","10699","Filtering test","","Wed Apr 02 09:54:03 UTC 2025","passed","Wed Apr 02 09:54:14 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"","16721","The test for getting the value from the field","","Wed Apr 02 09:52:14 UTC 2025","passed","Wed Apr 02 09:52:31 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","read"
"DrillDown is not available for InfoWidget.","17163","The DrillDown test","","Wed Apr 02 09:47:04 UTC 2025","passed","Wed Apr 02 09:47:22 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","16465","Confirmation Popup Validation Test","","Wed Apr 02 09:34:38 UTC 2025","passed","Wed Apr 02 09:34:55 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","confirm"
"Info Widget is always read-only","21066","A test to check the field for ""Read-only""","","Wed Apr 02 09:46:45 UTC 2025","passed","Wed Apr 02 09:47:06 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","45441","Sorting test","","Wed Apr 02 09:50:21 UTC 2025","passed","Wed Apr 02 09:51:06 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"Sorting is not available for the Form widget","35947","Sorting test","","Wed Apr 02 09:37:22 UTC 2025","passed","Wed Apr 02 09:37:58 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15768","A test to get the field color value in Hex format","","Wed Apr 02 09:53:52 UTC 2025","passed","Wed Apr 02 09:54:07 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","30578","Confirmation Popup Validation Test","","Wed Apr 02 09:29:10 UTC 2025","passed","Wed Apr 02 09:29:41 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"The test checks for the disabled attribute","21514","A test to check the field for ""Read-only""","","Wed Apr 02 09:32:51 UTC 2025","passed","Wed Apr 02 09:33:12 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","readonly"
"Filtering is not available for InfoWidget.","26093","Filtering test","","Wed Apr 02 09:52:32 UTC 2025","passed","Wed Apr 02 09:52:59 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"Sorting is not available for InfoWidget.","40656","Sorting test","","Wed Apr 02 09:45:11 UTC 2025","passed","Wed Apr 02 09:45:52 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","24289","Filtering test","","Wed Apr 02 09:52:44 UTC 2025","passed","Wed Apr 02 09:53:09 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"DrillDown is not available for InfoWidget.","23375","The DrillDown test","","Wed Apr 02 09:51:07 UTC 2025","passed","Wed Apr 02 09:51:31 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","26117","Required Message validation test for multiple fields","","Wed Apr 02 09:34:25 UTC 2025","passed","Wed Apr 02 09:34:51 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","21593","A test to check the field for ""Read-only""","","Wed Apr 02 09:25:41 UTC 2025","passed","Wed Apr 02 09:26:02 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","20448","The DrillDown test","","Wed Apr 02 09:24:50 UTC 2025","passed","Wed Apr 02 09:25:10 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"Info Widget is always read-only","18399","A test to check the field for ""Read-only""","","Wed Apr 02 09:44:13 UTC 2025","passed","Wed Apr 02 09:44:32 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","19936","Test for getting the Placeholder value","","Wed Apr 02 09:34:17 UTC 2025","passed","Wed Apr 02 09:34:37 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","30543","Required Message validation test for one field","","Wed Apr 02 09:31:34 UTC 2025","passed","Wed Apr 02 09:32:05 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set","18124","A test for setting a value in a field","","Wed Apr 02 09:39:18 UTC 2025","passed","Wed Apr 02 09:39:36 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"DrillDown is not available for InfoWidget.","19336","The DrillDown test","","Wed Apr 02 09:46:01 UTC 2025","passed","Wed Apr 02 09:46:21 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","18100","Test for getting the Placeholder value","","Wed Apr 02 09:42:06 UTC 2025","passed","Wed Apr 02 09:42:24 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set","19128","A test for setting a value in a field","","Wed Apr 02 09:31:51 UTC 2025","passed","Wed Apr 02 09:32:10 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"Filtering is not available for the Form widget","25885","Filtering test","","Wed Apr 02 09:30:39 UTC 2025","passed","Wed Apr 02 09:31:05 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","24974","Run-time exception validation test","","Wed Apr 02 09:30:35 UTC 2025","passed","Wed Apr 02 09:31:00 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","24643","Run-time exception validation test","","Wed Apr 02 09:43:49 UTC 2025","passed","Wed Apr 02 09:44:14 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15144","A test to get the field color value in Hex format","","Wed Apr 02 09:26:56 UTC 2025","passed","Wed Apr 02 09:27:11 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","28879","Required Message text Verification field test","","Wed Apr 02 09:33:38 UTC 2025","passed","Wed Apr 02 09:34:07 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"Filtering is not available for InfoWidget.","29531","Filtering test","","Wed Apr 02 09:45:16 UTC 2025","passed","Wed Apr 02 09:45:46 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","filtration"
"Sorting is not available for the Form widget","52168","Sorting test","","Wed Apr 02 09:30:50 UTC 2025","passed","Wed Apr 02 09:31:42 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","31377","Required Message validation test for multiple fields","","Wed Apr 02 09:36:58 UTC 2025","passed","Wed Apr 02 09:37:29 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation"
"InfoWidget does not have a Hex field color for this type.","17597","A test to get the field color value in Hex format","","Wed Apr 02 09:48:56 UTC 2025","passed","Wed Apr 02 09:49:13 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","24662","Test for getting the Placeholder value","","Wed Apr 02 09:51:07 UTC 2025","passed","Wed Apr 02 09:51:31 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","17637","A test to check the value in a field","","Wed Apr 02 09:36:37 UTC 2025","passed","Wed Apr 02 09:36:55 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"DrillDown is not available for InfoWidget.","15702","The DrillDown test","","Wed Apr 02 09:45:52 UTC 2025","passed","Wed Apr 02 09:46:08 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","17737","The DrillDown test","","Wed Apr 02 09:26:55 UTC 2025","passed","Wed Apr 02 09:27:13 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","drillDown"
"The test checks the status of one option, whether it is selected or not","27220","A test to check the status of one option","","Wed Apr 02 09:44:09 UTC 2025","passed","Wed Apr 02 09:44:37 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"The test checks for the disabled attribute","16260","A test to check the field for ""Read-only""","","Wed Apr 02 09:34:57 UTC 2025","passed","Wed Apr 02 09:35:14 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","24433","Required Message validation test for one field","","Wed Apr 02 09:41:07 UTC 2025","passed","Wed Apr 02 09:41:32 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"Sorting is not available for the Form widget","125797","Sorting test","","Wed Apr 02 09:22:50 UTC 2025","passed","Wed Apr 02 09:24:56 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20121","Required Message validation test for one field","","Wed Apr 02 09:25:42 UTC 2025","passed","Wed Apr 02 09:26:03 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","27993","Required Message validation test for one field","","Wed Apr 02 09:26:02 UTC 2025","passed","Wed Apr 02 09:26:30 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test deletes the value by checking the autocomplete in a blank field","26465","Auto-completion test after cleaning","","Wed Apr 02 09:29:18 UTC 2025","passed","Wed Apr 02 09:29:45 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"Sorting is not available for the Form widget","117612","Sorting test","","Wed Apr 02 09:22:52 UTC 2025","passed","Wed Apr 02 09:24:49 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"The test sets the value, after which the method returns the full list of value-status","19755","Test to get all values with the status","","Wed Apr 02 09:34:37 UTC 2025","passed","Wed Apr 02 09:34:57 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"Sorting is not available for InfoWidget.","46246","Sorting test","","Wed Apr 02 09:51:46 UTC 2025","passed","Wed Apr 02 09:52:32 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"InfoWidget does not have a Hex field color for this type.","20776","A test to get the field color value in Hex format","","Wed Apr 02 09:53:24 UTC 2025","passed","Wed Apr 02 09:53:45 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"DrillDown is not available for InfoWidget.","20694","The DrillDown test","","Wed Apr 02 09:49:13 UTC 2025","passed","Wed Apr 02 09:49:34 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","14712","The DrillDown test","","Wed Apr 02 09:32:04 UTC 2025","passed","Wed Apr 02 09:32:18 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","17593","Test for getting the Placeholder value","","Wed Apr 02 09:46:50 UTC 2025","passed","Wed Apr 02 09:47:07 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"Filtering is not available for InfoWidget.","14771","Filtering test","","Wed Apr 02 09:46:08 UTC 2025","passed","Wed Apr 02 09:46:23 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"Info Widget is always read-only","9962","A test to check the field for ""Read-only""","","Wed Apr 02 09:54:14 UTC 2025","passed","Wed Apr 02 09:54:24 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","46355","Sorting test","","Wed Apr 02 09:47:42 UTC 2025","passed","Wed Apr 02 09:48:28 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","13897","Test for getting the Placeholder value","","Wed Apr 02 09:32:25 UTC 2025","passed","Wed Apr 02 09:32:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"Filtering is not available for the Form widget","18932","Filtering test","","Wed Apr 02 09:25:22 UTC 2025","passed","Wed Apr 02 09:25:41 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","14829","Required Message text Verification field test","","Wed Apr 02 09:33:01 UTC 2025","passed","Wed Apr 02 09:33:16 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"Sorting is not available for InfoWidget.","47312","Sorting test","","Wed Apr 02 09:50:55 UTC 2025","passed","Wed Apr 02 09:51:42 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","21926","Required Message text Verification field test","","Wed Apr 02 09:30:59 UTC 2025","passed","Wed Apr 02 09:31:21 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"Filtering is not available for InfoWidget.","14602","Filtering test","","Wed Apr 02 09:53:49 UTC 2025","passed","Wed Apr 02 09:54:04 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","22090","Business Exception Validation Test","","Wed Apr 02 09:41:41 UTC 2025","passed","Wed Apr 02 09:42:03 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"Filtering is not available for InfoWidget.","18910","Filtering test","","Wed Apr 02 09:49:34 UTC 2025","passed","Wed Apr 02 09:49:52 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","filtration"
"The test adds a value after removing all previous values.","24977","Value setting test with field clearing","","Wed Apr 02 09:43:02 UTC 2025","passed","Wed Apr 02 09:43:27 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","setValue"
"The InfoWidget doesn't have a Placeholder.","25475","Test for getting the Placeholder value","","Wed Apr 02 09:50:15 UTC 2025","passed","Wed Apr 02 09:50:41 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","18339","Required Message text Verification field test","","Wed Apr 02 09:28:04 UTC 2025","passed","Wed Apr 02 09:28:23 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","required"
"Sorting is not available for InfoWidget.","43043","Sorting test","","Wed Apr 02 09:44:06 UTC 2025","passed","Wed Apr 02 09:44:49 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","sorting"
"","19460","The test for getting the value from the field","","Wed Apr 02 09:49:34 UTC 2025","passed","Wed Apr 02 09:49:53 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","read"
"The test checks for the disabled attribute","15817","A test to check the field for ""Read-only""","","Wed Apr 02 09:25:23 UTC 2025","passed","Wed Apr 02 09:25:39 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","22606","Test for getting the Placeholder value","","Wed Apr 02 09:37:26 UTC 2025","passed","Wed Apr 02 09:37:49 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","22015","Required Message validation test for one field","","Wed Apr 02 09:35:14 UTC 2025","passed","Wed Apr 02 09:35:36 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidationAnnotation"
"","28007","The test for getting the value from the field","","Wed Apr 02 09:50:15 UTC 2025","passed","Wed Apr 02 09:50:43 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","26565","Confirmation Popup Validation Test","","Wed Apr 02 09:39:38 UTC 2025","passed","Wed Apr 02 09:40:05 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"","19070","The test for getting the value from the field","","Wed Apr 02 09:53:32 UTC 2025","passed","Wed Apr 02 09:53:52 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","22567","The DrillDown test","","Wed Apr 02 09:37:59 UTC 2025","passed","Wed Apr 02 09:38:21 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"Sorting is not available for InfoWidget.","29853","Sorting test","","Wed Apr 02 09:53:19 UTC 2025","passed","Wed Apr 02 09:53:48 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","16287","Test for getting the Placeholder value","","Wed Apr 02 09:29:32 UTC 2025","passed","Wed Apr 02 09:29:48 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set","18145","A test for setting a value in a field","","Wed Apr 02 09:33:33 UTC 2025","passed","Wed Apr 02 09:33:51 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23741","Business Exception Validation Test","","Wed Apr 02 09:26:22 UTC 2025","passed","Wed Apr 02 09:26:46 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","businessException"
"Filtering is not available for the Form widget","22443","Filtering test","","Wed Apr 02 09:25:53 UTC 2025","passed","Wed Apr 02 09:26:15 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19334","Required Message validation test for multiple fields","","Wed Apr 02 09:40:05 UTC 2025","passed","Wed Apr 02 09:40:24 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","16268","Required Message text Verification field test","","Wed Apr 02 09:25:58 UTC 2025","passed","Wed Apr 02 09:26:14 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
