"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18754","Required Message validation test for multiple fields","","Wed Apr 02 11:09:55 UTC 2025","passed","Wed Apr 02 11:10:14 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","16772","Run-time exception validation test","","Wed Apr 02 11:03:59 UTC 2025","passed","Wed Apr 02 11:04:16 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20492","Required Message validation test for one field","","Wed Apr 02 11:13:00 UTC 2025","passed","Wed Apr 02 11:13:21 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","16518","The DrillDown test","","Wed Apr 02 11:12:07 UTC 2025","passed","Wed Apr 02 11:12:23 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","30704","Required Message validation test for multiple fields","","Wed Apr 02 11:10:18 UTC 2025","passed","Wed Apr 02 11:10:48 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","33548","Required Message validation test for one field","","Wed Apr 02 11:04:30 UTC 2025","passed","Wed Apr 02 11:05:03 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidationAnnotation"
"","24482","A test to check the options of the drop-down list","","Wed Apr 02 11:02:13 UTC 2025","passed","Wed Apr 02 11:02:38 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"The test sets the value, after which the method returns the full list of value-status","22694","Test to get all values with the status","","Wed Apr 02 11:05:41 UTC 2025","passed","Wed Apr 02 11:06:04 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","18106","Required Message text Verification field test","","Wed Apr 02 11:06:19 UTC 2025","passed","Wed Apr 02 11:06:37 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"The transition/Redirect is not available","34481","The DrillDown test","","Wed Apr 02 11:06:32 UTC 2025","passed","Wed Apr 02 11:07:06 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"DrillDown is not available for InfoWidget.","27981","The DrillDown test","","Wed Apr 02 11:22:29 UTC 2025","passed","Wed Apr 02 11:22:57 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"DrillDown is not available for InfoWidget.","32716","The DrillDown test","","Wed Apr 02 11:25:09 UTC 2025","passed","Wed Apr 02 11:25:42 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","drillDown"
"Filtering is not available for the Form widget","15989","Filtering test","","Wed Apr 02 11:08:55 UTC 2025","passed","Wed Apr 02 11:09:11 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","filtration"
"InfoWidget does not have a Hex field color for this type.","21133","A test to get the field color value in Hex format","","Wed Apr 02 11:20:54 UTC 2025","passed","Wed Apr 02 11:21:15 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","37619","A test for setting a value in a field","","Wed Apr 02 10:58:34 UTC 2025","passed","Wed Apr 02 10:59:12 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13434","A test to get the field color value in Hex format","","Wed Apr 02 11:14:13 UTC 2025","passed","Wed Apr 02 11:14:27 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","color"
"DrillDown is not available for InfoWidget.","19897","The DrillDown test","","Wed Apr 02 11:23:03 UTC 2025","passed","Wed Apr 02 11:23:23 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","21190","The DrillDown test","","Wed Apr 02 11:03:04 UTC 2025","passed","Wed Apr 02 11:03:25 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","19672","Confirmation Popup Validation Test","","Wed Apr 02 11:03:20 UTC 2025","passed","Wed Apr 02 11:03:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","27230","A test for entering numbers with a fractional part using the PercentDigits class","","Wed Apr 02 11:01:22 UTC 2025","passed","Wed Apr 02 11:01:50 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","17857","Required Message validation test for one field","","Wed Apr 02 10:57:21 UTC 2025","failed","Wed Apr 02 10:57:39 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","25932","Required Message validation test for one field","","Wed Apr 02 11:02:38 UTC 2025","passed","Wed Apr 02 11:03:04 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","16310","A test to get the field color value in Hex format","","Wed Apr 02 11:23:44 UTC 2025","passed","Wed Apr 02 11:24:01 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","color"
"The test checks for the disabled attribute","18056","A test to check the field for ""Read-only""","","Wed Apr 02 10:57:03 UTC 2025","failed","Wed Apr 02 10:57:21 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","22091","Business Exception Validation Test","","Wed Apr 02 11:07:31 UTC 2025","passed","Wed Apr 02 11:07:53 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"The InfoWidget doesn't have a Placeholder.","11195","Test for getting the Placeholder value","","Wed Apr 02 11:14:12 UTC 2025","passed","Wed Apr 02 11:14:23 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18478","Required Message validation test for multiple fields","","Wed Apr 02 11:15:09 UTC 2025","passed","Wed Apr 02 11:15:27 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"Filtering is not available for the Form widget","14906","Filtering test","","Wed Apr 02 11:07:07 UTC 2025","passed","Wed Apr 02 11:07:22 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"Sorting is not available for InfoWidget.","51673","Sorting test","","Wed Apr 02 11:19:04 UTC 2025","passed","Wed Apr 02 11:19:56 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","21888","The DrillDown test","","Wed Apr 02 10:56:23 UTC 2025","failed","Wed Apr 02 10:56:45 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"Filtering is not available for the Form widget","25595","Filtering test","","Wed Apr 02 11:01:50 UTC 2025","passed","Wed Apr 02 11:02:15 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"Filtering is not available for the Form widget","20528","Filtering test","","Wed Apr 02 11:03:25 UTC 2025","passed","Wed Apr 02 11:03:45 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","filtration"
"Filtering is not available for InfoWidget.","14538","Filtering test","","Wed Apr 02 11:26:17 UTC 2025","passed","Wed Apr 02 11:26:31 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","21158","Test for getting the Placeholder value","","Wed Apr 02 11:18:35 UTC 2025","passed","Wed Apr 02 11:18:56 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","18878","Test for getting the Placeholder value","","Wed Apr 02 11:14:27 UTC 2025","passed","Wed Apr 02 11:14:45 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","16070","Required Message validation test for multiple fields","","Wed Apr 02 11:17:47 UTC 2025","passed","Wed Apr 02 11:18:03 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","20956","A test to get the field color value in Hex format","","Wed Apr 02 11:14:25 UTC 2025","passed","Wed Apr 02 11:14:46 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","26020","Business Exception Validation Test","","Wed Apr 02 11:02:38 UTC 2025","passed","Wed Apr 02 11:03:04 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"Sorting is not available for the Form widget","33763","Sorting test","","Wed Apr 02 11:11:33 UTC 2025","passed","Wed Apr 02 11:12:07 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","19173","Required Message text Verification field test","","Wed Apr 02 11:01:53 UTC 2025","passed","Wed Apr 02 11:02:12 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"","16493","The test for getting the value from the field","","Wed Apr 02 11:23:28 UTC 2025","passed","Wed Apr 02 11:23:44 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set","18323","A test for setting a value in a field","","Wed Apr 02 11:02:33 UTC 2025","passed","Wed Apr 02 11:02:51 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"","10745","The test for getting the value from the field","","Wed Apr 02 11:26:43 UTC 2025","passed","Wed Apr 02 11:26:53 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","24882","Required Message validation test for multiple fields","","Wed Apr 02 11:00:56 UTC 2025","passed","Wed Apr 02 11:01:21 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"","44578","A test to get a value for a multifield hint","","Wed Apr 02 11:00:37 UTC 2025","passed","Wed Apr 02 11:01:21 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues"
"Filtering is not available for InfoWidget.","17068","Filtering test","","Wed Apr 02 11:17:28 UTC 2025","passed","Wed Apr 02 11:17:45 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","17705","Business Exception Validation Test","","Wed Apr 02 10:57:57 UTC 2025","failed","Wed Apr 02 10:58:14 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"The test checks for the disabled attribute","22840","A test to check the field for ""Read-only""","","Wed Apr 02 11:12:26 UTC 2025","passed","Wed Apr 02 11:12:49 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"Filtering is not available for InfoWidget.","18603","Filtering test","","Wed Apr 02 11:20:33 UTC 2025","passed","Wed Apr 02 11:20:51 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","21392","Required Message text Verification field test","","Wed Apr 02 11:13:15 UTC 2025","passed","Wed Apr 02 11:13:37 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"Drill Down is not available for InfoWidget.","13567","The DrillDown test","","Wed Apr 02 11:15:08 UTC 2025","passed","Wed Apr 02 11:15:22 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"Filtering is not available for the Form widget","17979","Filtering test","","Wed Apr 02 10:56:47 UTC 2025","failed","Wed Apr 02 10:57:05 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"Sorting is not available for the Form widget","36111","Sorting test","","Wed Apr 02 11:07:30 UTC 2025","passed","Wed Apr 02 11:08:06 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","20339","A test for setting a value in a field","","Wed Apr 02 11:03:47 UTC 2025","passed","Wed Apr 02 11:04:07 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21850","Business Exception Validation Test","","Wed Apr 02 11:04:00 UTC 2025","passed","Wed Apr 02 11:04:22 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","24499","Required Message text Verification field test","","Wed Apr 02 11:07:06 UTC 2025","passed","Wed Apr 02 11:07:31 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"The test gets the value from the placeholder attribute and returns it in String format","27118","Test for getting the Placeholder value","","Wed Apr 02 11:09:25 UTC 2025","passed","Wed Apr 02 11:09:52 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","26811","Required Message validation test for one field","","Wed Apr 02 11:12:48 UTC 2025","passed","Wed Apr 02 11:13:15 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","21340","A test to get the field color value in Hex format","","Wed Apr 02 11:04:07 UTC 2025","passed","Wed Apr 02 11:04:29 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","19577","Confirmation Popup Validation Test","","Wed Apr 02 11:08:04 UTC 2025","passed","Wed Apr 02 11:08:24 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","confirm"
"Sorting is not available for the Form widget","40926","Sorting test","","Wed Apr 02 11:01:56 UTC 2025","passed","Wed Apr 02 11:02:37 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"Sorting is not available for InfoWidget.","49267","Sorting test","","Wed Apr 02 11:21:39 UTC 2025","passed","Wed Apr 02 11:22:28 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"","21928","The test for getting the value from the field","","Wed Apr 02 11:20:32 UTC 2025","passed","Wed Apr 02 11:20:54 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"Info Widget is always read-only","13375","A test to check the field for ""Read-only""","","Wed Apr 02 11:15:34 UTC 2025","passed","Wed Apr 02 11:15:47 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","readonly"
"Sorting is not available for the Form widget","44530","Sorting test","","Wed Apr 02 11:10:37 UTC 2025","passed","Wed Apr 02 11:11:21 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23732","Run-time exception validation test","","Wed Apr 02 11:10:14 UTC 2025","passed","Wed Apr 02 11:10:37 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"Checking the url before the transition and after the transition/click on a special element","20480","The DrillDown test","","Wed Apr 02 11:01:02 UTC 2025","passed","Wed Apr 02 11:01:22 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23579","Business Exception Validation Test","","Wed Apr 02 11:02:04 UTC 2025","passed","Wed Apr 02 11:02:28 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","businessException"
"Filtering is not available for InfoWidget.","23608","Filtering test","","Wed Apr 02 11:25:42 UTC 2025","passed","Wed Apr 02 11:26:05 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","23378","Run-time exception validation test","","Wed Apr 02 11:05:58 UTC 2025","passed","Wed Apr 02 11:06:21 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The Hint field type is always read-only","16272","A test to check the field for ""Read-only""","","Wed Apr 02 11:07:22 UTC 2025","passed","Wed Apr 02 11:07:38 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","21636","Required Message text Verification field test","","Wed Apr 02 11:09:11 UTC 2025","passed","Wed Apr 02 11:09:32 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The InfoWidget doesn't have a Placeholder.","19683","Test for getting the Placeholder value","","Wed Apr 02 11:24:35 UTC 2025","passed","Wed Apr 02 11:24:55 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","17412","Required Message text Verification field test","","Wed Apr 02 11:13:21 UTC 2025","passed","Wed Apr 02 11:13:38 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"The test checks for the disabled attribute","20394","A test to check the field for ""Read-only""","","Wed Apr 02 11:03:19 UTC 2025","passed","Wed Apr 02 11:03:39 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","17162","A test for setting a value in a field","","Wed Apr 02 10:58:14 UTC 2025","failed","Wed Apr 02 10:58:32 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","21492","A test to get the field color value in Hex format","","Wed Apr 02 11:21:24 UTC 2025","passed","Wed Apr 02 11:21:45 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","color"
"The test sets one value in the field, then checks the list with the expected value.","82570","A test for setting a single value in a field","","Wed Apr 02 11:10:40 UTC 2025","passed","Wed Apr 02 11:12:03 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"Filtering is not available for InfoWidget.","20972","Filtering test","","Wed Apr 02 11:19:53 UTC 2025","passed","Wed Apr 02 11:20:14 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","21754","Run-time exception validation test","","Wed Apr 02 11:06:57 UTC 2025","passed","Wed Apr 02 11:07:19 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"Filtering is not available for the Form widget","17827","Filtering test","","Wed Apr 02 10:56:46 UTC 2025","failed","Wed Apr 02 10:57:04 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"InfoWidget does not have a Hex field color for this type.","23830","A test to get the field color value in Hex format","","Wed Apr 02 11:25:35 UTC 2025","passed","Wed Apr 02 11:25:58 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"Sorting is not available for InfoWidget.","33565","Sorting test","","Wed Apr 02 11:12:31 UTC 2025","passed","Wed Apr 02 11:13:05 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"Filtering is not available for the Form widget","20995","Filtering test","","Wed Apr 02 11:00:44 UTC 2025","passed","Wed Apr 02 11:01:05 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"","16650","The test for getting the value from the field","","Wed Apr 02 11:20:40 UTC 2025","passed","Wed Apr 02 11:20:57 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","read"
"","27336","The test for getting the value from the field","","Wed Apr 02 11:22:59 UTC 2025","passed","Wed Apr 02 11:23:26 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","20658","Required Message text Verification field test","","Wed Apr 02 11:07:11 UTC 2025","passed","Wed Apr 02 11:07:31 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","23204","Required Message validation test for one field","","Wed Apr 02 11:12:49 UTC 2025","passed","Wed Apr 02 11:13:12 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test opens a modal window, clears the field, closes the window, and then checks the message under the field.","27572","Required Message text Verification field test","","Wed Apr 02 11:15:51 UTC 2025","passed","Wed Apr 02 11:16:18 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required_2"
"Filtering is not available for InfoWidget.","25839","Filtering test","","Wed Apr 02 11:24:11 UTC 2025","passed","Wed Apr 02 11:24:37 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"The test checks for the disabled attribute","22295","A test to check the field for ""Read-only""","","Wed Apr 02 11:02:15 UTC 2025","passed","Wed Apr 02 11:02:38 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","21029","Required Message validation test for multiple fields","","Wed Apr 02 11:03:39 UTC 2025","passed","Wed Apr 02 11:04:00 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
