"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering is not available for the Form widget","20796","Filtering test","","Wed Apr 02 14:29:50 UTC 2025","passed","Wed Apr 02 14:30:10 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
"The method returns Option-Status pairs, for all. The test checks each pair.","19528","Test to check the status of all options","","Wed Apr 02 14:34:56 UTC 2025","passed","Wed Apr 02 14:35:15 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"The test gets the value from the placeholder attribute and returns it in String format","12202","Test for getting the Placeholder value","","Wed Apr 02 14:26:42 UTC 2025","passed","Wed Apr 02 14:26:54 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","25947","Filtering test","","Wed Apr 02 14:43:06 UTC 2025","passed","Wed Apr 02 14:43:32 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","17620","Filtering test","","Wed Apr 02 14:38:06 UTC 2025","passed","Wed Apr 02 14:38:23 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","filtration"
"Filtering is not available for the Form widget","17173","Filtering test","","Wed Apr 02 14:21:58 UTC 2025","passed","Wed Apr 02 14:22:15 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","14252","A test to get the field color value in Hex format","","Wed Apr 02 14:19:15 UTC 2025","passed","Wed Apr 02 14:19:29 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","15181","A test for setting a value in a field","","Wed Apr 02 14:34:23 UTC 2025","passed","Wed Apr 02 14:34:39 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","22665","Required Message text Verification field test","","Wed Apr 02 14:28:00 UTC 2025","passed","Wed Apr 02 14:28:23 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","required"
"","21848","Test to get the name of the downloaded file","","Wed Apr 02 14:42:41 UTC 2025","passed","Wed Apr 02 14:43:03 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Checking the url before the transition and after the transition/click on a special element","25155","The DrillDown test","","Wed Apr 02 14:30:17 UTC 2025","passed","Wed Apr 02 14:30:43 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","drillDown"
"Sorting is not available for the Form widget","40872","Sorting test","","Wed Apr 02 14:21:01 UTC 2025","passed","Wed Apr 02 14:21:42 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test checks for the disabled attribute","30848","A test to check the field for ""Read-only""","","Wed Apr 02 14:18:23 UTC 2025","passed","Wed Apr 02 14:18:54 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"Sorting is not available for InfoWidget.","34375","Sorting test","","Wed Apr 02 14:33:30 UTC 2025","passed","Wed Apr 02 14:34:04 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","22631","Required Message text Verification field test","","Wed Apr 02 14:23:15 UTC 2025","passed","Wed Apr 02 14:23:38 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","20056","A test to get the field color value in Hex format","","Wed Apr 02 14:26:25 UTC 2025","passed","Wed Apr 02 14:26:45 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","23179","Test for getting the Placeholder value","","Wed Apr 02 14:25:51 UTC 2025","passed","Wed Apr 02 14:26:14 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"Info Widget is always read-only","15409","A test to check the field for ""Read-only""","","Wed Apr 02 14:41:24 UTC 2025","passed","Wed Apr 02 14:41:39 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","24593","Filtering test","","Wed Apr 02 14:40:42 UTC 2025","passed","Wed Apr 02 14:41:06 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","27663","Run-time exception validation test","","Wed Apr 02 14:28:21 UTC 2025","passed","Wed Apr 02 14:28:49 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","runtimeException"
"The test checks the status of one option, whether it is selected or not","23512","A test to check the status of one option","","Wed Apr 02 14:36:23 UTC 2025","passed","Wed Apr 02 14:36:47 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOption"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","24165","Business Exception Validation Test","","Wed Apr 02 14:19:42 UTC 2025","passed","Wed Apr 02 14:20:07 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"The test sets the value in the field, and then checks the value in the field with what should be set. The Number Digits class is used for numbers with a fractional part.","25288","A test for entering numbers with a fractional part using the PercentDigits class","","Wed Apr 02 14:22:32 UTC 2025","passed","Wed Apr 02 14:22:57 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","digits"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19162","Required Message validation test for one field","","Wed Apr 02 14:19:57 UTC 2025","passed","Wed Apr 02 14:20:16 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidationAnnotation"
"The InfoWidget doesn't have a Placeholder..","10435","Test for getting the Placeholder value","","Wed Apr 02 14:47:30 UTC 2025","passed","Wed Apr 02 14:47:41 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","18376","Required Message validation test for one field","","Wed Apr 02 14:17:56 UTC 2025","passed","Wed Apr 02 14:18:14 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","29838","Run-time exception validation test","","Wed Apr 02 14:29:35 UTC 2025","passed","Wed Apr 02 14:30:05 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","17293","Confirmation Popup Validation Test","","Wed Apr 02 14:35:08 UTC 2025","passed","Wed Apr 02 14:35:25 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
"The test gets the value from the placeholder attribute and returns it in String format","16826","Test for getting the Placeholder value","","Wed Apr 02 14:20:20 UTC 2025","passed","Wed Apr 02 14:20:36 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","27688","Business Exception Validation Test","","Wed Apr 02 14:26:13 UTC 2025","passed","Wed Apr 02 14:26:41 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"Filtering is not available for the Form widget","17276","Filtering test","","Wed Apr 02 14:27:00 UTC 2025","passed","Wed Apr 02 14:27:17 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","18483","Test for getting the Placeholder value","","Wed Apr 02 14:41:30 UTC 2025","passed","Wed Apr 02 14:41:48 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","placeholder"
"Sorting is not available for the Form widget","107201","Sorting test","","Wed Apr 02 14:15:17 UTC 2025","passed","Wed Apr 02 14:17:04 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set","19720","A test for setting a value in a field","","Wed Apr 02 14:34:32 UTC 2025","passed","Wed Apr 02 14:34:52 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"","25742","A test to check the options of the drop-down list","","Wed Apr 02 14:17:35 UTC 2025","passed","Wed Apr 02 14:18:00 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","options"
"Filtering is not available for InfoWidget.","18859","Filtering test","","Wed Apr 02 14:36:19 UTC 2025","passed","Wed Apr 02 14:36:38 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","17091","A test to get the field color value in Hex format","","Wed Apr 02 14:39:24 UTC 2025","passed","Wed Apr 02 14:39:41 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"Filtering is not available for the Form widget","11810","Filtering test","","Wed Apr 02 14:24:36 UTC 2025","passed","Wed Apr 02 14:24:48 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","filtration"
"The test checks the list of buttons","13757","Test getting all widget buttons","","Wed Apr 02 14:27:10 UTC 2025","passed","Wed Apr 02 14:27:24 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"","23780","The test for getting the value from the field","","Wed Apr 02 14:40:47 UTC 2025","passed","Wed Apr 02 14:41:11 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"Sorting is not available for the Form widget","44144","Sorting test","","Wed Apr 02 14:31:31 UTC 2025","passed","Wed Apr 02 14:32:15 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"The test sets all the values in the field, then checks the list with the expected value.","41758","Test to set all values in the field","","Wed Apr 02 14:36:43 UTC 2025","passed","Wed Apr 02 14:37:25 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"","23957","A test to get a value for a multifield","","Wed Apr 02 14:22:55 UTC 2025","passed","Wed Apr 02 14:23:19 UTC 2025","","Form. Checking the basic functions for the MultiField in the widget Form","application.Samples.Form.MultiFieldOnFormTest","getValues2"
"","13064","The test for getting the value from the field","","Wed Apr 02 14:34:43 UTC 2025","passed","Wed Apr 02 14:34:56 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","read"
"DrillDown is not available for InfoWidget.","13092","The DrillDown test","","Wed Apr 02 14:46:53 UTC 2025","passed","Wed Apr 02 14:47:06 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","drillDown"
"Filtering is not available for the Form widget","20325","Filtering test","","Wed Apr 02 14:29:43 UTC 2025","passed","Wed Apr 02 14:30:04 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","14209","Test for getting the Placeholder value","","Wed Apr 02 14:44:53 UTC 2025","passed","Wed Apr 02 14:45:08 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","placeholder"
"Drill Down is not available for InfoWidget.","23514","The DrillDown test","","Wed Apr 02 14:46:08 UTC 2025","passed","Wed Apr 02 14:46:31 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","23807","Required Message text Verification field test","","Wed Apr 02 14:19:19 UTC 2025","passed","Wed Apr 02 14:19:42 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","22459","Required Message text Verification field test","","Wed Apr 02 14:32:48 UTC 2025","passed","Wed Apr 02 14:33:10 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","22279","Confirmation Popup Validation Test","","Wed Apr 02 14:22:01 UTC 2025","passed","Wed Apr 02 14:22:23 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","32010","A test to get the field color value in Hex format","","Wed Apr 02 14:43:05 UTC 2025","passed","Wed Apr 02 14:43:37 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","35570","The DrillDown test","","Wed Apr 02 14:16:59 UTC 2025","passed","Wed Apr 02 14:17:35 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"The InfoWidget doesn't have a Placeholder.","22612","Test for getting the Placeholder value","","Wed Apr 02 14:42:52 UTC 2025","passed","Wed Apr 02 14:43:14 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","13494","The DrillDown test","","Wed Apr 02 14:34:05 UTC 2025","passed","Wed Apr 02 14:34:18 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","19751","Run-time exception validation test","","Wed Apr 02 14:38:12 UTC 2025","passed","Wed Apr 02 14:38:32 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The InfoWidget doesn't have a Placeholder.","14159","Test for getting the Placeholder value","","Wed Apr 02 14:47:06 UTC 2025","passed","Wed Apr 02 14:47:20 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","placeholder"
"Sorting is not available for the Form widget","22198","Sorting test","","Wed Apr 02 14:22:48 UTC 2025","passed","Wed Apr 02 14:23:10 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","sorting"
"Info Widget is always read-only","32038","A test to check the field for ""Read-only""","","Wed Apr 02 14:40:15 UTC 2025","passed","Wed Apr 02 14:40:47 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","18892","Confirmation Popup Validation Test","","Wed Apr 02 14:19:43 UTC 2025","passed","Wed Apr 02 14:20:02 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","confirm"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","31342","Required Message validation test for one field","","Wed Apr 02 14:23:53 UTC 2025","passed","Wed Apr 02 14:24:24 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","20034","Required Message validation test for one field","","Wed Apr 02 14:22:55 UTC 2025","passed","Wed Apr 02 14:23:15 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","23776","Required Message text Verification field test","","Wed Apr 02 14:18:52 UTC 2025","passed","Wed Apr 02 14:19:15 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"Checking the url before the transition and after the transition/click on a special element","26579","The DrillDown test","","Wed Apr 02 14:22:05 UTC 2025","passed","Wed Apr 02 14:22:32 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","14186","The DrillDown test","","Wed Apr 02 14:24:22 UTC 2025","passed","Wed Apr 02 14:24:36 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","30350","Confirmation Popup Validation Test","","Wed Apr 02 14:21:23 UTC 2025","passed","Wed Apr 02 14:21:53 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"Info Widget is always read-only","24415","A test to check the field for ""Read-only""","","Wed Apr 02 14:42:13 UTC 2025","passed","Wed Apr 02 14:42:38 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","readonly"
"The test calls a modal window, after which the method returns Status-Value pairs depending on the column header.","48857","A test for checking values by column heading in a modal window","","Wed Apr 02 14:34:06 UTC 2025","passed","Wed Apr 02 14:34:55 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_status"
"Sorting is not available for InfoWidget.","37396","Sorting test","","Wed Apr 02 14:42:39 UTC 2025","passed","Wed Apr 02 14:43:16 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","32035","Required Message validation test for multiple fields","","Wed Apr 02 14:21:06 UTC 2025","passed","Wed Apr 02 14:21:38 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","24042","A test for setting a value in a field","","Wed Apr 02 14:28:47 UTC 2025","passed","Wed Apr 02 14:29:11 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"Info Widget is always read-only","19196","A test to check the field for ""Read-only""","","Wed Apr 02 14:38:46 UTC 2025","passed","Wed Apr 02 14:39:05 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
